company_id,year,printed_name,name_key
C00527,1947,Egyptian Road Construction Co. S.A.E,egyptian road construction
C00527,1947,"Egyptian Road Construction Co., S.A.E",egyptian road construction
C01279,1947,"Egyptian Road Transport Co., S.A.E",egyptian road transport company s e
C01279,1947,Egyptian Road Transport Company S.A.E,egyptian road transport company s e
C01269,1947,Egyptian Rubber & Shoes Industry,egyptian rubber shoes industry
C01269,1947,Egyptian Rubber& Shoes Industry,egyptian rubber shoes industry
C00069,1947,Egyptian Salt & Soda Cy. Ltd,egyptian salt soda
C00069,1947,Egyptian Salt .& Soda Co. Ltd,egyptian salt soda
C00069,1947,"Egyptian Salt,& Soda Company Ltd",egyptian salt soda
C00069,1947,Egyptian Salt.& Soda Co,egyptian salt soda
C01280,1947,Egyptian Shipping,egyptian shipping
C01280,1947,Egyptian Shipping Gy,egyptian shipping
C01270,1947,Egyptian Sisal Manufactming Cy,egyptia n sisal ma nufa ctmi n g cy
C01281,1947,Egyptian Sisal Manufacturing Cy,egyptian sisal manufacturing cy
C00293,1947,"Egyptian Works ,& Construction Cy., S.A.E",egyptian works construction co s e
C01282,1947,Egyptian Works R<,egyptian works r
C00293,1947,Egyptian Works& Constructions,egyptian works construction co s e
C00293,1947,"Egyptian \\'orks & Constructions Co., S.A.E",egyptian works construction co s e
C01269,1947,Egyptiari Rubber 1& Shoes Industry,egyptian rubber shoes industry
C01186,1947,Eg·yptian Co. fot International T'rade ccECITn,egyptian company international tracte ecit
C01264,1947,El Tawil Spinning & Weaving Cy,el tawil spinning weaving cy
C01264,1947,El Tawil Spinning .& Weaving Cy,el tawil spinning weaving cy
C01283,1947,"Electric Light & Power Supply Co., Adminis~rateur de The Cairo Suburban Building Lands",electric light power supply co adminis rateur cairo suburban building lands
C00071,1947,Entrepôts,entrepots
C01284,1947,Etabl. Giacomo Cohenca~ Incorporated Industrie,etabl giacomo cohenca incorporated industrie
C00809,1947,Etablis- sements Industriels pour la Soie et le Coton,etablissements industriels soie coton
C01285,1947,Etablissements,etablissements
C01286,1947,Etablissements Bamco,etablissements bamco
C01287,1947,Etablissements Bolanachi (Distillerie),ste eg etablissements bolanachi distillerie s e
C01288,1947,Etablissements Giacomo Cohenca,etablissements giacomo cohenca
C01289,1947,Etablissements Giacomo Cohenca Fiis Incorporated Inâustries,etablissements giacomo cohenca fiis incorporated inaustries
C01290,1947,Etablissements Giacomo Cohenca Fils,etablissements giacomo cohenca fils
C00809,1947,"Etablissements IndustriP,ls pour la Soie et le Coton",etablissements industriels soie coton
C00809,1947,Etablissements Industriels pom la Soie et le Coton,etablissements industriels soie coton
C00809,1947,Etablissements Industriels pour la Soie et le Coton,etablissements industriels soie coton
C00811,1947,Exportation des Conserves,exportation conserves
C00811,1947,"Exportation des Conserves, S.A.E",exportation conserves
C00811,1947,Exportation. des Conserves,exportation conserves
C00620,1947,FIliales Egyptiennes de la Dresdner B(\nk,fi liales egypliennes dresdner bank
C00295,1947,Fabrique de Pro· duits Chimiques,fabrique produits chimiques s e
C00295,1947,Fabrique de Pto- duits Chimiques,fabrique produits chimiques s e
C01291,1947,Farghaly Cotton & Investment Cy,farghaly cotton investment cy
C01291,1947,Farghaly Cotton .& Investment Gy,farghaly cotton investment cy
C01292,1947,Fayoum 'T'extile Cy,fayoum textile cy
C00534,1947,Fayoum Light Railways Co,fayoum light railways co
C01293,1947,Fayoum Textih~ Cy,fayoum textih cy
C01292,1947,Fayoum Textile,fayoum textile cy
C01292,1947,Fayoum Textile Cy,fayoum textile cy
C01294,1947,Fermag,fermag
C00107,1947,"Fiat Oriente, S.A.E",fiat oriente s e
C01295,1947,Filatul.'e Misr Kafr Da·war,filatul e misr kafr da war
C00296,1947,Filature Nationale d'Eg_ypte,filature nationale e gypte
C00072,1947,Filature Nationale d'Egypte,filature nationale egypte
C01296,1947,Ford Motor Cy. (Egypt) S.A.E,ford motor cy egypt s e
C01297,1947,Frosted Food & Cold Stora~e Cy,del f rosted food cold storage co s e
C01297,1947,Frosted Food .& Cold Storage Gy,del f rosted food cold storage co s e
C00073,1947,Fédération Egyptienne des Industries,federation egyptienne industries
C00073,1947,Fédération Egyptienne düs Industries,federation egyptienne industries
C00302,1947,"GP- neral Society for Banking, Trading & Land Enterprises, S.A.E",general society banking trading land enterprises s e
C00075,1947,Gabbari Land Co,gabbari land co
C01298,1947,"Gabbary Petroleum Co., S.A.E",gabbary petroleum co s e
C00304,1947,"Gar- bieh Ginning Co., S.A. ·",gharbieh ginning co
C00304,1947,Garbieh Ginning Co,gharbieh ginning co
C00304,1947,"Garbieh Ginning Co., S.A.E",gharbieh ginning co
C00304,1947,GarbiehrGinning Co,gharbieh ginning co
C01299,1947,Gene1·al \Varehouses,general warehouses cy egypt s e
C00823,1947,Gener.al,general
C00823,1947,General,general
C01300,1947,General Chemical Industries Gy «CICn,general chemical industries gy cicn
C01300,1947,General Chemical Industries<<CICn,general chemical industries gy cicn
C01300,1947,General Chemical Industries«CICn,general chemical industries gy cicn
C01301,1947,"General Engineering and Refrigeration Co., GERCO S.A. E",general engineering refrigeration co gerco s e
C00824,1947,"General Mo tors Near East, S.A",general mo tors near east s e
C00826,1947,General Motors Near,general motors near
C00824,1947,"General Motors Near East, B.A",general mo tors near east s e
C00824,1947,"General Motors Near East, S.A",general mo tors near east s e
C01302,1947,General Navigation Co. of Egypt,general navigation co egypt
C01302,1947,General Navigation Cy. of· Egypt,general navigation co egypt
C00302,1947,"General Society for Banking, Trading & Land Enterprises, S.A.E",general society banking trading land enterprises s e
C00302,1947,"General Society for Banking, Trading and Land Enterprises, S.A.E",general society banking trading land enterprises s e
C01299,1947,"General Warehouses Cy. of Egypt, S.A.E",general warehouses cy egypt s e
C01299,1947,General Warehouses of Egypt,general warehouses cy egypt s e
C00824,1947,"General l\11,> tors Near East, S.A.E",general mo tors near east s e
C00303,1947,Gharbieh,gharbieh s e
C00076,1947,Gharbieh Land Co. ·,gharbieh land co
C00076,1947,Gharbieh Land Cy,gharbieh land co
C00076,1947,Gharbieh Land Cy.',gharbieh land co
C01303,1947,"Gharbieh. lsmalun, René, Ingénieur A.gronome",gharbieh lsmalun rene ingenieur gronome
C00303,1947,Gharbieh. ·,gharbieh s e
C01304,1947,"Gl""ieve & lnYin Ltd",gl ieve lnyin
C01305,1947,Gouvernement aux Sucreries,gouvernement sucreries
C01306,1947,Gouvernement à la Compagnie Universelle du Canal Maritime de Suez,gouvernement universelle canal maritime suez
C01307,1947,Gr. Mag·. Chemla,gr mag chemla
C00310,1947,Grands Hôtels d'Egypte,grands hotels egypte
C00830,1947,Grands Hôtels d'Egypte(Ex-Nungovitch),grands hotels egypte ex nungovich
C01308,1947,Grands Mag. Chemla,grands mag chemla
C01309,1947,Grands Magasins Chemla,grands magasins chemla
C00831,1947,Grands Magasins Cicurel,grands magasins cicurel s e
C00831,1947,"Grands Magasins Cicurel, S.A.E",grands magasins cicurel s e
C01310,1947,Grieve & InYin Ltd. lsherwood,grieve inyin lsherwood
C00832,1947,Grieve & Irwin Ltd,grieve irwin
C01311,1947,Gél'ant Egyptian General Supply Co. ( Egesco) .\ mbache & Co. Sté. en Commandite par Actions,gel ant egyptian general supply co egesco mbache co ste commandite par actions
C01312,1947,Gérance,gerance
C00078,1947,Gérance Immobilière,generale immobiliere egypte
C00315,1947,HUIleries,huileries
C01313,1947,Hamata Mining Company,hamata mining company
C01314,1947,Haseld•m& Co. Ltd,haseld m co
C01315,1947,"Hel\van Portland C~­ ment Cy., S.A.E",hel van portland c ment cy s e
C01316,1947,Helwan Land Cy,helwan land cy p
C01317,1947,"Helwan Land Cy. Na.sr, Max Anis, Administl·atem Sté. Orientale Cinéma",helwan land cy na sr max anis administl atem ste orientale cinema
C01316,1947,Helwan Land Cy. p,helwan land cy p
C01316,1947,Helwan· Land Cy,helwan land cy p
C01318,1947,Hizerie Egyptienne Moderne,rizerie egyptienne moderne
C00315,1947,Huileries,huileries
C01319,1947,"Hôtelière), Fond'lteur National Petroleum Co., S.A.E",hoteliere fond lteur national petroleum co s e
C01228,1947,Ide la Béni Mazar Urbaine & Rurale,beni mazar urbaine rurale
C00892,1947,Immobilia d'Egypte,immobilia egypte s e
C00892,1947,"Immobilia d'Egypte, S.A.E",immobilia egypte s e
C01134,1947,"Imperial Chemical Industries (Egypt), S.A",imperial chemical n dustries egypt s
C01320,1947,Import & Export Bank of Egypt,import export bank egypt
C01320,1947,"Import ,& Export Bank of Egypt S.A.E",import export bank egypt
C01320,1947,Import .& Export Bank of Egypt,import export bank egypt
C00080,1947,Industrie,industrie
C00318,1947,Industrie Fibres Textiles,industrie fibres textiles s e
C00318,1947,"Industrie Fibres Textiles, S.A.E",industrie fibres textiles s e
C00317,1947,Industrie Meunière d'Alexandrie,industrie meuniere alexandrie s e
C00317,1947,"Industrie Meunière d'Alexandrie, S.A.E",industrie meuniere alexandrie s e
C00317,1947,Industrie Meunière d'A· lexandrie,industrie meuniere alexandrie s e
C00080,1947,Industrie d'Egypte,industrie
C00836,1947,"Industrie du Cui,', S.A.E",industrie cuir s e
C00836,1947,Industrie du Cuir,industrie cuir s e
C00836,1947,"Industrie du Cuir, S.A.E",industrie cuir s e
C00836,1947,"Industrie du Cuir, s",industrie cuir s e
C00319,1947,Industrie du Froid,industrie froid
C00080,1947,"Industrie, S.A.E",industrie
C00317,1947,Irt·· dustrie Meunière d'Alexandrie,industrie meuniere alexandrie s e
C01281,1947,J'Egyptian Sisal Manufacturing Cy,egyptian sisal manufacturing cy
C00441,1947,Ja Société Egyptienne de Ti5- sage et Tricotage,tissage tricotage
C01321,1947,Ja1·diris & Vignobles d'Egypte,ja1 diris vignobles egypte
C01322,1947,Jardins,jardins
C01323,1947,Jardins & Vignobles d'Egypte,jardins vignobles egypte
C01323,1947,Jardins & Vignobles- d'Egypte,jardins vignobles egypte
C01323,1947,Jardins et Vignobles d'Egypte,jardins vignobles egypte
C01324,1947,Josy Film,josy film
C00081,1947,"Josy Film, S.A.E",josy film s e
C00082,1947,Kafr El Zayat Cotton Co,kafr el zayat cotton co
C00324,1947,Kafr El Zayat Land Co,kafr el zayat land co
C00325,1947,Khedivial Mail Line,khedivial mail line
C00325,1947,Khedivial Mail Line Co,khedivial mail line
C00325,1947,"Khedivial Mail Line, S.A.E",khedivial mail line
C00083,1947,Koubbeh Gardens,koubbeh gardens
C01325,1947,"Lancashir~ - ( Egyptian) Cotton Co. Ltd. (Manchester). lskandar Said Eff., Administration de The Upper Egypl Buq, S.A.E",lancashir egyptian cotton co manchester lskandar said eff administration upper egypl buq s e
C00084,1947,Land Bank of Egypt,land bank egypt
C01326,1947,Lotus Navigation Cy,lotus navigation cy
C01327,1947,Ltion de The Merchants' .& Manufacturers' Insurance Cn. Ltd. London,ltion merchants manufacturers insurance cn london
C01328,1947,"M. L. Franco & Co., (S. Pinto & Co., Succrs)",m franco co s pinto co succrs
C00331,1947,"Mai son Sulzer Frères, en Egypte-",mai son sulzer freres egypte
C01329,1947,Maison Barker & Co,maison bark er co
C01330,1947,Maison M. L. Franco& Co. (S. Pinto & Co. Succrs.) Alexandrie,maison m franco co s pinto co succrs alexandrie
C01331,1947,"Maison Peel & C·J. Ltd., de Minieh Ginning Co. Ltd",maison peel c j minieh ginning co
C01332,1947,Maison Reinhart .& Co,maison reinhart co
C01333,1947,Maison V. Toriel & Co,maison v toriel co
C00332,1947,"Maison d'Ameublement B. Pontremoli, S.A.E",maison ameublement b pontremoli s e
C01334,1947,Maison d'Exportation de Coton Cicurel& Co,maison exportation coton cicurel co
C00333,1947,Maison de Banque J. N. Mosseri Figli & Co,maison banque j n mosseri figli co
C00854,1947,"Maison de la Petite Reine, S.A.E",maison petite reine s e
C00335,1947,Maison «Les Fils de Zaketto Salama .& Co.»,maison fils zaketto salama co
C00850,1947,"Manufacture Egyptienne de Bonneterie et Tricotage El-Nii, S.A.E",manufac ture egyptienne bonnelterie tricotage ei nil s e
C00850,1947,Manufacture Egyptienne de Bonneterie et Tricotage «El Niln,manufac ture egyptienne bonnelterie tricotage ei nil s e
C00850,1947,"Manufacture Egyptienne de Bonneterie et Tricotage «El-Nil>,, S.A.E",manufac ture egyptienne bonnelterie tricotage ei nil s e
C00209,1947,"Marconi Radio Telegraph Co. of Egypt, S.A.E",e marconi radio telegraph co egypt s e
C00209,1947,Marconi Radio Telegraph Cy,e marconi radio telegraph co egypt s e
C01335,1947,Marsa Matrouh Salt & Potash Cy,marsa matrouh salt potash cy
C01335,1947,Marsa Matrouh Salt .& Potash Cy,marsa matrouh salt potash cy
C01336,1947,Mediterranean Co. for General Tracte (Egypt) S.A,tb e mediterranean co general tracte egypt s
C01337,1947,Mena Milk Produet,mena milk produet
C00340,1947,"Misr Airwork, S.A.E",misr airworks s e
C00340,1947,"Misr Airworks, S.A.E",misr airworks s e
C00339,1947,Misr Aü·,misr
C01338,1947,Misr Car & Engineering Co,misr car engineering co
C00341,1947,Misr Con crete Development Co,i isr concretc development cy s e
C00341,1947,"Misr Concrete Development Co., S.A.E",i isr concretc development cy s e
C01339,1947,Misr Engineering Vl'orks & Transport Co,misr engineering vl orks transport co
C01338,1947,Misr Engineering v,misr car engineering co
C01340,1947,"Misr Navigation Co., de M.L. Franco& Co. (S. Pinto & Co. Succrs.), de la Société Orientale de Navigation, de Food Products. S.A.E",misr navigation co m franco co s pinto co succrs orientale navigation food products s e
C00862,1947,"Misr Shipping, S.A.E",misr shipping s e
C01341,1947,Misr-Airways,misr airways
C01339,1947,Mist' Engineering Works .& Transport Co,misr engineering vl orks transport co
C00864,1947,Moulins «Al Mahmoudieh»,moulins al mahmou dieh s e
C00865,1947,Municipale d'Alexandrie,municipale alexandrie
C00088,1947,Mécanique,mecanique
C00092,1947,Naitonal Insurance Cy. of Egypt,national insurance co
C01342,1947,Nat. Ins. Co. (Life Ins. Co.),nat ins co life ins co
C01343,1947,Nat. Ins. Co. of Egypt (Ace. Inc. et Risques Divers),nat ins co egypt ace inc risques divers
C00091,1947,National Bank of E,national bank egypt
C00091,1947,National Bank of Egypt,national bank egypt
C00867,1947,National Bank of Eg·ypt,national bank egvpl
C00345,1947,National Contracting Co. of Egypt,national contracting co egypt
C01344,1947,National Cotton Gy,national cotton cy
C00346,1947,National Ginning Co. of Egypt,national ginning co egypt s e
C00346,1947,"National Ginning Co. of Egypt, S.A",national ginning co egypt s e
C00346,1947,National Ginning Cy,national ginning co egypt s e
C00346,1947,National Ginning Cy. of Egypt,national ginning co egypt s e
C01345,1947,National Ins. Co. of Egypt (Life Ins. Co.),national ins co egypt life ins co
C00092,1947,National Insmance Co. of Egypt,national insurance co
C00092,1947,National Insurance Co,national insurance co
C01346,1947,National Insurance Co. (Ace. Inc. & Risques Divers),national insurance co ace inc risques divers
C00092,1947,National Insurance Co. of Egypt,national insurance co
C01347,1947,National Metal Industries,national metal industries
C00093,1947,National Petroleum Cy,national petroleum cy
C01348,1947,National Plastics Co,national plastics co
C01349,1947,National Starch Cy,national starch co s e
C01350,1947,"National Starch Do., S.A.E. et Near East Produce Co., S.A.E",national starch do s e near east produce co s e
C01351,1947,National lnsurance Co. of Egypt (Branche-Vie),national lnsurance co egypt branche vie
C00091,1947,Nationul Bank of Egypt,national bank egypt
C01352,1947,Navigation,navigation
C00873,1947,Near,near
C00838,1947,Near East Finance Co,near east finance co
C01353,1947,Near East Ph.umaceutical & Commercial Cy,cle rhe near east pharmaceutical commercial co
C01353,1947,Near East Pharmaceutical & Commercial Gy,cle rhe near east pharmaceutical commercial co
C01354,1947,"Near East Produce Trading Cy. W issa, Zaki (Bey), Administl'ateur de la Société Misr d' Assurances Générales",near east produce trading cy w issa zaki bey administl ateur misr assurances generales
C01355,1947,Near East Produce Trading Gy,near east produce trading co s e
C01356,1947,Near East Superintending Co. Ltd,near east superintending co
C00094,1947,New Egyptian Co,new egyptian co
C01357,1947,Ni le Brewery,ni brewery
C01358,1947,Nil Paris,nil paris
C01358,1947,"Nil Paris, S.A.E",nil paris
C01359,1947,Nile Brewery,nile brewery
C00875,1947,Nile Cold Storage & lee Co,nile cold storage 1 lee co
C00875,1947,Nile Cold Storage 1& lee Co,nile cold storage 1 lee co
C00542,1947,"Nile Ginning Co., S.A.E. (Minia)",nile ginning co s e minia
C00877,1947,"Nile Textile Co., S.A.E",nile textile co s e
C00877,1947,Nile Textile Cy,nile textile co s e
C01360,1947,North East Africa Trading Co,north east africa trading cy
C01360,1947,North East Africa Trading Cy,north east africa trading cy
C01361,1947,Nouveaux Hôtels d'Egypte,nouveaux hotels egypte
C01362,1947,Office des Territoires Occupés ou Contrôlés,office territoires occupes ou controles
C01363,1947,Orient Li.nen Industry,orient linen industry
C01363,1947,Orient Linen Industry,orient linen industry
C01364,1947,Oriental Bond Stores,oriental bond stores
C01363,1947,Otient Linen Industry. s,orient linen industry
C01291,1947,Pa1·ghaly Cotton & Jnvestment Cy,farghaly cotton investment cy
C01365,1947,Palestine Discount Bank,palestine discount bank
C00097,1947,Palestine Hotels Ltd,palestine hotels co
C01366,1947,Palestine Mercantile Bank Ltd,palestine mercantile bank
C01367,1947,PatTiarcal -A nnénien Catholique d'Alexandrie,pattiarcal nnenien catholique alexandrie
C00356,1947,"Peltoms, S.A.E",pcltoms s e
C01368,1947,"Pinto & Co., Caire et Alexandrie",pinto co caire alexandrie
C00884,1947,"Pinto CottoP Co., S.A.E",pinto cotton co s e
C00884,1947,"Pinto Cotton Co., S.A.E",pinto cotton co s e
C00885,1947,Platrières de Ballah,platrieres ballah
C00885,1947,Plàtriè1·es de Ballah,platrieres ballah
C01369,1947,Pool des Egreneurs,pool egreneurs
C00362,1947,Port-Said Salt Association Ltd,port said salt association
C00099,1947,Postes Egyptiennes,postes egyptiennes
C00363,1947,Pressage de Coton,pressage coton
C00101,1947,Presses Libres Egyptiennes,s presses libres egyptiennes
C00310,1947,Qrands Hôtels d'Egypte,grands hotels egypte
C00102,1947,Raffinerie d'Egypte,raffinerie egypte
C01370,1947,Raison S.) ciale Menaché Cousins,raison s ciale menache cousins
C00889,1947,Red Sea Mining Co,red sea mining co
C01318,1947,Rizerie Egyptienne ModernP,rizerie egyptienne moderne
C01318,1947,Rizerie Egyptienne Moderne,rizerie egyptienne moderne
C00103,1947,"Rosetta & Alexandria Rice Mille Co., S.A.E",rosetta alexandria rice mills
C00103,1947,Rosetta & Alexandria Rice Mills,rosetta alexandria rice mills
C00103,1947,"Rosetta ,& Alexandria Rice Mills",rosetta alexandria rice mills
C00103,1947,Rosetta r& Alexandria Ri ce Mills,rosetta alexandria rice mills
C00103,1947,Rosetta& Alexandria Rice Mills,rosetta alexandria rice mills
C01371,1947,"Rye, Evans & Co. (Sudan) Ltd",rye evans co sudan
C00105,1947,S.A. Agricole et Industrielle d'Egypte,s agricole industrielle egypte
C01212,1947,S.A. Astra et Halles Centrales,astra halles centrales egypte
C01372,1947,"S.A. Bières Bomonti & Pyramides. lzzel Dine Omar, Administration Sté. Orientale Cinéma",s bieres bomonti pyramides lzzel dine omar administration ste orientale cinema
C00367,1947,"S.A. Immobili Riuniti, S.A.E",s immobili riuniti s e
C00368,1947,S.A. Immobilière Terrain~ Guizeh et Rodah,s immobiliere ter rains guizeh rodah
C00368,1947,S.A. Immobilière des Terrains Guizeh· Rodah,s immobiliere ter rains guizeh rodah
C00108,1947,S.A. Immobilière du Domaine de Si ouf,immobiliere domaine siouf
C00108,1947,S.A. Immobilière du Domaine de Siouf,immobiliere domaine siouf
C00368,1947,S.A. Immobilièrl? des Terrains Ghizeh & Rodah,s immobiliere ter rains guizeh rodah
C00624,1947,S.A. Pharos,s pharos
C00318,1947,S.A. d'Industrie Fibres Textiles,industrie fibres textiles s e
C00115,1947,"S.A. de Nettoyage et Pressage de Coton, S.A.E",s nettoyage pressage coton s e
C00115,1947,S.A. de Nettoyage et Pressage du Coton,s nettoyage pressage coton s e
C00109,1947,S.A. de Wadi-Kom-Ombo,wadi kom ombo
C00109,1947,S.A. de \Vadi Kom Ombo,wadi kom ombo
C00393,1947,S.A. de la Société Egyptienne d'Electricité,electricite
C00122,1947,"S.A. des Anciennes Entrepri ses L. Rolin ,& Co",anciennes entreprises rolin co
C00894,1947,S.A. des Anciens Etablissements D.C.~. Brooks,s anciens elablissements c m brooks
C00374,1947,S.A. des Bières Bomonti -& Pyramides,s bieres bomonti pyramides
C00035,1947,S.A. des Chemins de Fer Kéneh-Assouan,chemin fer ken eh assouan
C00123,1947,S.A. des Chemins de Fer de la Basse-Egypte,chemins fer basse egypte
C00378,1947,S.A. des Droguenes d'Egypt.e,s drogueries egypte
C00378,1947,S.A. des Drogueries d'Egypte,s drogueries egypte
C01373,1947,S.A. des Drogueri~s d'Egypte,s drogueri s egypte
C00048,1947,S.A. des Eaux du Caire,eaux caire
C00897,1947,S.A. des Eaux du Caire de la Compagnie Frigorifique d'Egypte,s eaux caire el frigorifique egypte
C00125,1947,S.A. des Immeubles d'E · gyp te,immeubles egyptc
C00126,1947,S.A. des Immeubles d'Egypte,s immeubles egypte
C01374,1947,S.A. des Immeubles d'Egypte et Secretaire Général de la Land Bank of Egypt,s immeubles egypte secretaire general e land bank egypt
C00902,1947,S.A. des Magasins Egyptiens Régime Bond,s maga sins egypliens regime bond
C00383,1947,S.A. des Monts de Piété Egyptiens,s monts piete egyptiens
C01375,1947,S.A. des Presses Libres,s presses libres
C00101,1947,S.A. des Presses Libres Egyptiennes,s presses libres egyptiennes
C01376,1947,"S.A. des Presses Libres Egyptiennes, de l'Alexandria Life Insurance Co. S.A.E",s presses libres egyptiennes alexandria life insurance co s e
C00116,1947,S.A. des Terrains de Guizeh-Rodah,s i terrains ghizeh rodah
C00127,1947,S.A. des Tram\vavs d'Alexandrie,tramways alexandrie
C01377,1947,S.A. des Wagons Lits Iran,s wagons lits iran
C00114,1947,S.A. du Béhéra,s behera
C01378,1947,"S.A. du Béhéra, de The Anglo-American Nile Co",s behera anglo american nile co
C01379,1947,"S.A. du Béhéra, de la Delta Trading Co",s behera delta trading co
C00109,1947,S.A. du Wadi Kom Ombo,wadi kom ombo
C01380,1947,S.A. ritJs Monts de Piété Egyptiens,s ritjs monts piete egyptiens
C01380,1947,S.A. rles Monts de Piété Egyptiens,s ritjs monts piete egyptiens
C00123,1947,"S.A., des Chemins de Fer de la Bass~-Egypte",chemins fer basse egypte
C00389,1947,S.A.E. CAR BA,s e carba
C00389,1947,S.A.E. Carba,s e carba
C00908,1947,S.A.E. Financière & Immobilière,s e financiere immobiliere
C00908,1947,S.A.E. Financière et Immobilière,s e financiere immobiliere
C00908,1947,S.A.E. Financière et lmmobilière,s e financiere immobiliere
C00864,1947,S.A.E. Moulins «Al-Ma.hmoudiehn,moulins al mahmou dieh s e
C00864,1947,"S.A.E. Moulins «Al-Mahmoudieh""",moulins al mahmou dieh s e
C00357,1947,S.A.E. Peltours,s e peltours
C01381,1947,S.A.E. SaheL,s e sahel
C01381,1947,S.A.E. Sahel,s e sahel
C01382,1947,S.A.E. d'Urhani.E'f_ne «Hadaek el Abram» ( Py1·amids Gardens),s e urhani e f ne hadaek el abram py1 amids gardens
C01383,1947,S.A.E. de Capitalisation L'Epargne,ste an eg capitalisation epargne
C01383,1947,S.A.E. de Capitalisation l'Epargne,ste an eg capitalisation epargne
C01383,1947,S.A.E. de Capitalisation «L'Epargne>>,ste an eg capitalisation epargne
C00422,1947,"S.A.E. de Construction, ""Egycon",constructions s e egyco
C01384,1947,S.A.E. de Métallurgie,s e metallurgie
C00318,1947,S.A.E. de l'Industrie Fibres Textiles,industrie fibres textiles s e
C00911,1947,S.A.E. des Anciens Etablissements Hovaghimian,s e anciens etablissements hovaghimian
C00914,1947,S.A.E. des Chaussures Bata,chaussu res bata s e
C01385,1947,"S.A.E. «Al Ch,arkn",s e al ch arkn
C00913,1947,S.A.E. «Almina''·,s e almina
C01386,1947,S.A.E. «Carban,s e carban
C01387,1947,S.A.E. «Chaw,s e chaw
C01148,1947,S.A.E. «Imprimerie Misr». ·,s e imprimerie misr
C00393,1947,S.E. d'Electricité,electricite
C00106,1947,S.E. de Ciment Portland Tourah,ciment portland tourah
C00106,1947,S.E. de Ciment Portland-Tourah,ciment portland tourah
C00441,1947,S.E. de Tissage et Tricotage,tissage tricotage
C00396,1947,"S.E. de Tuyaux, Poteaux et Produits en Ciment Armé (Système Siegwart)",tuyaux poteaux produits ciment arme systeme siegwart
C01388,1947,S\é. «The Egyptian Insurance& Commercial Agency (EICA) Tsekis & Co.)),ste egyptian insurance commercial agency eica tsekis co
C01389,1947,"Salvage & Marine Gy. of Egypt, S.A.E",salvage marine cy egypt s e
C01389,1947,"Salvage ·& Marine Cy. of Egypt, S.A.E",salvage marine cy egypt s e
C00118,1947,Si di Salem Co,sidi salem co
C00118,1947,Sidi Salem Co,sidi salem co
C00118,1947,"Sidi Salem Co. of Egypt, S.A.E",sidi salem co
C01390,1947,Sidi Salem Estat'e of Egypt,sidi salem estat e egypt
C01391,1947,"So- ciétés, Industriel. ·",so cietes industriel
C01392,1947,SoJciété Egyptienne de Ciment Portland Tourah,sojciete egyptienne ciment portland tourah
C01393,1947,Soc. Egypt. de la Bourse Commerciale de M.E.B,soc egypt bourse commerciale m e b
C00153,1947,Soc. d'Avances Commerciales,avances commerciales
C00405,1947,"Societa Anonima Immobili Riuniti, S.A.E",societa anonima immobili ri uni ti s e
C01394,1947,Società,societa
C01031,1947,Societé Misr pour le Tissage de la. Soie,misr tissage soie
C01395,1947,Soci~té,soci te
C01396,1947,Sociéte,
C01397,1947,Société,
C00290,1947,"Société ""The Egyptiai1 General Omnibus Co. n",egyptian general omnibus co
C00148,1947,Société <Générale des Sucreries,generale sucreries
C01398,1947,"Société Agricole et Urbaine ""Fayoum»",agricole urbaine fayoum
C01399,1947,Société Agricole et Urbaine ceLe Fayoum»,agricole urbaine cele fayoum
C01400,1947,Société AnonymP. Egyptienne de la Jute Co,anonymp egyptienne jute co
C00420,1947,Société Anonyme Belge-Egyptienne,belge egyptienne
C01383,1947,Société Anonyme Egyptienne de Capitalisation L'Epargne,ste an eg capitalisation epargne
C01401,1947,"Société Anonyme Egyptienne «Carban, de The Egyptian Copper Works",carban egyptian copper works
C00110,1947,Société Anonyme de Nettoyage,nettoyage
C00109,1947,Société Anonyme de Wadi Kom Ombo,wadi kom ombo
C01402,1947,"Société Anonyme de Wadi Kom Ombo, \le la Société Générale des Sucreries",wadi kom ombo generale sucreries
C00122,1947,Société Anonyme des Anciennes Entreprises L. Rolin & Co,anciennes entreprises rolin co
C00048,1947,Société Anonyme des Eaux du Caire,eaux caire
C01403,1947,Société Anonym~ du Béhéra,anonym behera
C00130,1947,Société Belgo-Egyptienne de l' Ezkébieh,belge egyptienne ezbekieh
C00130,1947,Société Belgo-Egyptienne de l'Ezbékieh,belge egyptienne ezbekieh
C01404,1947,Société Bolanachi,bolanachi
C01405,1947,Société California Eg. des Pétroles,california eg petroles
C00425,1947,"Société California Egyptienne de Pétroles, S.A.E",california egyptienne petroles
C00425,1947,Société California Egyptienne des Pétroles,california egyptienne petroles
C00426,1947,Société California Texas des Pétroles,california texas petroles
C01406,1947,Société Co-opérative des Pétroles,co operative petroles
C00427,1947,Société Commerciale Ex,ste commerciale egypte
C01407,1947,Société Copte de Bienfaisance,copte bienfaisance
C00131,1947,"Société Cotonnière ""Maarad",cotonniere maarad
C00131,1947,Société Cotonnière Maarad,cotonniere maarad
C00131,1947,Société Cotonnière Maarad. ·,cotonniere maarad
C00131,1947,"Société Cotonnière «Maarad""",cotonniere maarad
C00977,1947,Société Cotonnière «Maaradn el de la Hamata Mining,cotonniere maarad el hamala mining co
C00141,1947,Société Co·· tonnière d'Egypte,fonciere egypte
C01408,1947,Société Eg. de Constructions Modernes «Al Chamsn,constructions modernes al chams s e
