year,next_year,person_id,origin,office,seats,mates,pairs,open_share,effective_size,constraint,survives,seats_next,new_seats,growth,seat_cat
1938,1942,P00255,local_minority,False,2,4,6,0.0,1.8333333333333335,0.4933777602838011,False,0,0,-2,2
1938,1942,P00256,unknown,False,1,3,3,0.0,1.0,0.925925925925926,False,0,0,-1,1
1938,1942,P00257,local_minority,False,1,2,1,0.0,1.0,1.125,True,1,0,0,1
1938,1942,P00258,local_minority,False,1,1,0,,1.0,1.0,False,0,0,-1,1
1938,1942,P00259,unknown,False,1,1,0,,1.0,1.0,False,0,0,-1,1
1938,1942,P00260,european,False,1,3,3,0.0,1.0,0.925925925925926,False,0,0,-1,1
1938,1942,P00261,european,False,1,2,1,0.0,1.25,0.865,True,1,0,0,1
1938,1942,P00262,unknown,False,1,5,10,0.0,2.0500000000000003,0.44089319057011367,False,0,0,-1,1
1938,1942,P00263,unknown,False,1,4,6,0.0,1.0,0.7332812499999999,True,1,0,0,1
1938,1942,P00264,unknown,False,1,4,6,0.0,1.0,0.7332812499999999,True,1,0,0,1
1938,1942,P00265,unknown,False,1,4,6,0.0,1.0,0.7332812499999999,False,0,0,-1,1
1938,1942,P00266,unknown,False,1,3,3,0.0,1.0,0.925925925925926,True,1,1,0,1
1938,1942,P00267,local_minority,False,1,3,3,0.0,1.0,0.925925925925926,True,1,0,0,1
1938,1942,P00268,local_minority,False,1,2,1,0.0,1.0,1.3888888888888886,False,0,0,-1,1
1938,1942,P00269,local_minority,False,1,4,6,0.0,1.0,0.765625,True,1,1,0,1
1938,1942,P00270,local_minority,False,1,3,3,0.0,1.0,0.925925925925926,False,0,0,-1,1
1938,1942,P00271,unknown,False,2,1,0,,1.0,1.0,True,1,1,-1,2
1938,1942,P00272,unknown,False,1,2,1,0.0,1.0,0.87890625,False,0,0,-1,1
1938,1942,P00273,unknown,False,1,0,0,,,,True,1,1,0,1
1938,1942,P00274,unknown,False,1,1,0,,1.0,1.0,False,0,0,-1,1
1938,1942,P00275,unknown,False,1,1,0,,1.0,1.0,False,0,0,-1,1
1938,1942,P00276,local_minority,False,1,1,0,,1.0,1.0,False,0,0,-1,1
1938,1942,P00277,european,True,1,2,1,0.0,1.0,1.125,False,0,0,-1,1
1938,1942,P00278,unknown,True,1,3,3,0.0,1.0,0.925925925925926,False,0,0,-1,1
1938,1942,P00279,unknown,True,1,2,1,0.0,1.0,0.9225,False,0,0,-1,1
1938,1942,P00280,unknown,True,1,2,1,0.0,1.0,1.125,False,0,0,-1,1
1938,1942,P00281,european,False,2,8,28,0.0,3.0277777777777777,0.34318438311283433,True,1,1,-1,2
1938,1942,P00282,unknown,False,1,1,0,,1.0,1.0,False,0,0,-1,1
1938,1942,P00283,local_minority,False,1,0,0,,,,True,1,1,0,1
1938,1942,P00285,european,False,1,0,0,,,,True,1,1,0,1
1938,1942,P00286,european,False,2,5,10,0.6,3.4000000000000004,0.4398250000000001,True,1,1,-1,2
1938,1942,P00287,unknown,False,1,0,0,,,,False,0,0,-1,1
1938,1942,P00288,unknown,False,1,0,0,,,,False,0,0,-1,1
1938,1942,P00289,european,False,2,3,3,0.6666666666666666,2.3333333333333335,0.5017361111111112,True,2,2,0,2
1938,1942,P00290,unknown,False,1,0,0,,,,True,1,0,0,1
1938,1942,P00291,unknown,False,1,0,0,,,,False,0,0,-1,1
1938,1942,P00293,local_minority,False,5,6,15,0.26666666666666666,3.2222222222222223,0.4602823154196225,True,3,3,-2,5
1938,1942,P00294,unknown,False,1,1,0,,1.0,1.0,False,0,0,-1,1
1938,1942,P00296,european,False,1,3,3,0.0,1.0,0.808641975308642,False,0,0,-1,1
1938,1942,P00297,unknown,False,2,3,3,0.0,1.0,0.808641975308642,False,0,0,-2,2
1938,1942,P00298,unknown,False,1,5,10,0.0,0.9999999999999998,0.6289777777777779,False,0,0,-1,1
1938,1942,P00299,unknown,False,1,3,3,0.0,1.5555555555555556,0.6073731575963719,False,0,0,-1,1
1938,1942,P00300,unknown,False,3,0,0,,,,False,0,0,-3,3
1938,1942,P00301,unknown,False,1,1,0,,1.0,1.0,False,0,0,-1,1
1938,1942,P00302,unknown,False,1,0,0,,,,True,1,1,0,1
1938,1942,P00303,unknown,False,1,0,0,,,,False,0,0,-1,1
1938,1942,P00305,unknown,False,1,0,0,,,,False,0,0,-1,1
1938,1942,P00306,local_minority,False,1,4,6,0.0,1.0,0.6605902777777777,False,0,0,-1,1
1938,1942,P00308,arab_egyptian,False,1,1,0,,1.0,1.0,False,0,0,-1,1
1938,1942,P00309,unknown,False,1,0,0,,,,False,0,0,-1,1
1938,1942,P00310,arab_egyptian,False,1,1,0,,1.0,1.0,False,0,0,-1,1
1938,1942,P00311,arab_egyptian,False,1,7,21,0.0,1.000000000000001,0.49271137026239054,False,0,0,-1,1
1938,1942,P00312,arab_egyptian,False,1,7,21,0.0,1.000000000000001,0.49271137026239054,False,0,0,-1,1
1938,1942,P00313,arab_egyptian,False,1,7,21,0.0,1.000000000000001,0.49271137026239054,False,0,0,-1,1
1938,1942,P00314,arab_egyptian,False,1,7,21,0.0,1.000000000000001,0.49271137026239054,True,1,0,0,1
1938,1942,P00315,arab_egyptian,False,1,7,21,0.0,1.000000000000001,0.49271137026239054,False,0,0,-1,1
1938,1942,P00316,arab_egyptian,False,1,7,21,0.0,1.000000000000001,0.49271137026239054,False,0,0,-1,1
1938,1942,P00317,arab_egyptian,False,1,7,21,0.0,1.000000000000001,0.49271137026239054,False,0,0,-1,1
1938,1942,P00318,european,False,2,8,28,0.0,3.218749999999999,0.34379181278735904,False,0,0,-2,2
1938,1942,P00319,european,False,1,0,0,,,,False,0,0,-1,1
1938,1942,P00320,unknown,False,1,1,0,,1.0,1.0,True,1,0,0,1
1938,1942,P00321,arab_egyptian,False,2,1,0,,1.0,1.0,True,2,1,0,2
1938,1942,P00322,unknown,False,1,3,3,0.0,1.0,0.925925925925926,False,0,0,-1,1
1938,1942,P00323,arab_egyptian,False,1,5,10,0.0,1.8,0.48407933030019284,False,0,0,-1,1
1938,1942,P00324,arab_egyptian,False,3,4,6,0.0,1.0,0.641875,True,2,0,-1,3
1938,1942,P00327,arab_egyptian,False,2,2,1,0.0,1.0,1.125,False,0,0,-2,2
1938,1942,P00328,unknown,False,1,3,3,0.0,1.0,0.78125,False,0,0,-1,1
1938,1942,P00329,unknown,False,1,4,6,0.0,1.0,0.6605902777777777,False,0,0,-1,1
1938,1942,P00330,unknown,False,1,4,6,0.0,1.0,0.765625,True,1,0,0,1
1938,1942,P00331,unknown,False,3,6,15,0.5333333333333333,3.666666666666667,0.39899149321497807,False,0,0,-3,3
1938,1942,P00332,local_minority,False,1,0,0,,,,False,0,0,-1,1
1938,1942,P00336,unknown,False,8,9,36,0.3888888888888889,5.216666666666667,0.27903610087450803,False,0,0,-8,5
1938,1942,P00337,unknown,False,1,0,0,,,,False,0,0,-1,1
1938,1942,P00338,unknown,False,1,0,0,,,,False,0,0,-1,1
1938,1942,P00339,european,False,1,3,3,0.0,1.0,0.925925925925926,True,1,1,0,1
1938,1942,P00340,unknown,False,1,4,6,0.0,1.0,0.765625,False,0,0,-1,1
1938,1942,P00341,local_minority,False,1,3,3,0.0,1.5,0.717939027462837,True,1,1,0,1
1938,1942,P00342,unknown,False,1,2,1,0.0,1.0,0.87890625,False,0,0,-1,1
1938,1942,P00343,unknown,False,1,0,0,,,,False,0,0,-1,1
1938,1942,P00344,unknown,False,1,2,1,0.0,1.375,0.8294444444444444,False,0,0,-1,1
1938,1942,P00345,european,False,1,5,10,0.0,0.9999999999999998,0.6480000000000001,True,1,0,0,1
1938,1942,P00346,unknown,False,1,1,0,,1.0,1.0,False,0,0,-1,1
1938,1942,P00348,arab_egyptian,False,1,7,21,0.0,1.000000000000001,0.49271137026239054,False,0,0,-1,1
1938,1942,P00349,arab_egyptian,False,4,4,6,0.0,1.4285714285714288,0.476299122954967,False,0,0,-4,4
1938,1942,P00350,unknown,False,1,4,6,0.0,1.0,0.765625,False,0,0,-1,1
1938,1942,P00351,unknown,False,1,0,0,,,,False,0,0,-1,1
1938,1942,P00352,european,False,1,1,0,,1.0,1.0,False,0,0,-1,1
1938,1942,P00353,european,False,2,6,15,0.6,4.000000000000001,0.462962962962963,False,0,0,-2,2
1938,1942,P00354,european,False,1,0,0,,,,False,0,0,-1,1
1938,1942,P00355,unknown,False,1,4,6,0.0,1.0,0.641875,False,0,0,-1,1
1938,1942,P00356,unknown,False,1,3,3,0.0,1.0,0.925925925925926,True,1,1,0,1
1938,1942,P00357,unknown,False,1,0,0,,,,False,0,0,-1,1
1938,1942,P00358,unknown,False,1,2,1,0.0,1.0,0.67640625,False,0,0,-1,1
1938,1942,P00359,arab_egyptian,True,3,1,0,,1.0,1.0,False,0,0,-3,3
1938,1942,P00360,european,False,1,0,0,,,,True,1,0,0,1
1938,1942,P00361,unknown,False,1,4,6,0.0,1.0,0.7332812499999999,False,0,0,-1,1
1938,1942,P00362,local_minority,False,1,0,0,,,,False,0,0,-1,1
1938,1942,P00364,local_minority,False,1,0,0,,,,True,1,1,0,1
1938,1942,P00365,unknown,False,2,5,10,0.0,1.8,0.4634825396825398,False,0,0,-2,2
1938,1942,P00366,arab_egyptian,False,1,0,0,,,,False,0,0,-1,1
1938,1942,P00367,unknown,False,3,2,1,0.0,1.0,0.9225,False,0,0,-3,3
1938,1942,P00369,unknown,False,4,7,21,0.5714285714285714,4.880952380952381,0.3015036692716954,False,0,0,-4,4
1938,1942,P00370,arab_egyptian,False,7,18,153,0.7516339869281046,14.733333333333333,0.15232715183319878,False,0,0,-7,5
1938,1942,P00371,unknown,False,1,3,3,0.0,1.3333333333333335,0.7471655328798186,False,0,0,-1,1
1938,1942,P00372,unknown,False,1,8,28,0.0,3.218749999999999,0.34379181278735904,False,0,0,-1,1
1938,1942,P00373,unknown,False,1,1,0,,1.0,1.0,False,0,0,-1,1
1938,1942,P00374,arab_egyptian,False,2,1,0,,1.0,1.0,False,0,0,-2,2
1938,1942,P00376,unknown,False,1,3,3,0.0,1.3333333333333335,0.6368981003213957,False,0,0,-1,1
1938,1942,P00377,unknown,False,1,2,1,0.0,1.25,0.8469444444444445,False,0,0,-1,1
1938,1942,P00378,unknown,False,1,5,10,0.0,0.9999999999999998,0.6289777777777779,True,1,0,0,1
1938,1942,P00379,arab_egyptian,False,1,1,0,,1.0,1.0,False,0,0,-1,1
1938,1942,P00380,unknown,True,1,1,0,,1.0,1.0,False,0,0,-1,1
1938,1942,P00381,unknown,False,1,3,3,0.0,1.5,0.5203645833333334,False,0,0,-1,1
1938,1942,P00382,unknown,False,1,1,0,,1.0,1.0,False,0,0,-1,1
1938,1942,P00383,unknown,False,1,5,10,0.0,0.9999999999999998,0.6480000000000001,False,0,0,-1,1
1938,1942,P00384,unknown,False,4,3,3,0.6666666666666666,2.5,0.48187934027777785,False,0,0,-4,4
1938,1942,P00385,european,False,1,1,0,,1.0,1.0,True,1,1,0,1
1938,1942,P00386,unknown,False,1,0,0,,,,False,0,0,-1,1
1938,1942,P00387,unknown,False,6,0,0,,,,False,0,0,-6,5
1938,1942,P00388,arab_egyptian,False,2,6,15,0.0,1.0000000000000004,0.5026620370370369,True,1,1,-1,2
1938,1942,P00389,european,False,3,1,0,,1.0,1.0,False,0,0,-3,3
1938,1942,P00390,unknown,False,3,6,15,0.3333333333333333,3.4166666666666665,0.3085912098156335,False,0,0,-3,3
1938,1942,P00393,unknown,False,1,1,0,,1.0,1.0,False,0,0,-1,1
1938,1942,P00394,unknown,False,1,4,6,0.0,1.5625,0.5972640306122449,False,0,0,-1,1
1938,1942,P00395,unknown,False,1,4,6,0.0,1.5625,0.5972640306122449,False,0,0,-1,1
1938,1942,P00396,unknown,False,1,5,10,0.0,0.9999999999999998,0.5872777777777779,False,0,0,-1,1
1938,1942,P00397,european,False,1,0,0,,,,False,0,0,-1,1
1938,1942,P00399,unknown,False,2,2,1,0.0,1.0,0.9116735537190084,False,0,0,-2,2
1938,1942,P00400,unknown,False,1,3,3,0.0,1.3333333333333335,0.7471655328798186,False,0,0,-1,1
1938,1942,P00401,european,False,1,0,0,,,,False,0,0,-1,1
1938,1942,P00402,unknown,False,1,1,0,,1.0,1.0,False,0,0,-1,1
1938,1942,P00403,unknown,False,1,1,0,,1.0,1.0,False,0,0,-1,1
1938,1942,P00404,european,False,1,0,0,,,,False,0,0,-1,1
1938,1942,P00405,unknown,False,2,2,1,0.0,1.25,0.8447265625,False,0,0,-2,2
1938,1942,P00406,unknown,False,1,5,10,0.0,2.1999999999999997,0.445401530612245,False,0,0,-1,1
1938,1942,P00407,unknown,False,1,5,10,0.0,2.1999999999999997,0.445401530612245,True,1,0,0,1
1938,1942,P00408,unknown,False,2,5,10,0.1,2.229166666666667,0.44767596874429005,True,1,1,-1,2
1938,1942,P00409,european,False,1,5,10,0.0,0.9999999999999998,0.6289777777777779,True,1,0,0,1
1938,1942,P00410,european,False,1,5,10,0.0,0.9999999999999998,0.6289777777777779,True,1,0,0,1
1938,1942,P00411,local_minority,False,1,1,0,,1.0,1.0,True,3,3,2,1
1938,1942,P00412,local_minority,False,1,5,10,0.0,0.9999999999999998,0.6289777777777779,False,0,0,-1,1
1938,1942,P00413,local_minority,False,1,0,0,,,,False,0,0,-1,1
1938,1942,P00414,unknown,False,2,5,10,0.1,2.229166666666667,0.44767596874429005,True,1,1,-1,2
1938,1942,P00415,european,False,1,0,0,,,,True,5,5,4,1
1938,1942,P00416,european,False,2,2,1,0.0,1.0,1.125,True,1,1,-1,2
1938,1942,P00417,unknown,False,1,5,10,0.0,0.9999999999999998,0.6480000000000001,False,0,0,-1,1
1938,1942,P00418,unknown,False,1,1,0,,1.0,1.0,False,0,0,-1,1
1938,1942,P00419,european,False,3,1,0,,1.0,1.0,True,3,2,0,3
1938,1942,P00420,unknown,False,1,3,3,0.0,1.0,0.808641975308642,False,0,0,-1,1
1938,1942,P00422,unknown,False,1,0,0,,,,False,0,0,-1,1
1938,1942,P00423,local_minority,False,1,0,0,,,,True,2,2,1,1
1938,1942,P00425,unknown,False,1,0,0,,,,False,0,0,-1,1
1938,1942,P00426,european,False,1,5,10,0.0,2.1999999999999997,0.445401530612245,False,0,0,-1,1
1938,1942,P00427,unknown,False,1,3,3,0.0,1.0,0.7402469135802467,True,1,0,0,1
1938,1942,P00428,unknown,False,1,0,0,,,,False,0,0,-1,1
1938,1942,P00429,arab_egyptian,True,1,5,10,0.0,1.6,0.523191836734694,False,0,0,-1,1
1938,1942,P00430,arab_egyptian,False,1,1,0,,1.0,1.0,True,2,1,1,1
1938,1942,P00431,arab_egyptian,False,1,3,3,0.0,1.3333333333333335,0.7471655328798186,False,0,0,-1,1
1938,1942,P00432,unknown,False,1,0,0,,,,False,0,0,-1,1
1938,1942,P00433,european,False,1,4,6,0.0,1.0,0.641875,False,0,0,-1,1
1938,1942,P00435,unknown,False,1,2,1,0.0,1.25,0.8447265625,False,0,0,-1,1
1938,1942,P00436,unknown,False,2,0,0,,,,False,0,0,-2,2
1938,1942,P00437,arab_egyptian,False,2,3,3,0.0,1.6,0.647265306122449,False,0,0,-2,2
1938,1942,P00438,unknown,False,1,5,10,0.0,1.8,0.4634825396825398,True,2,1,1,1
1938,1942,P00439,unknown,False,1,3,3,0.0,1.0,0.925925925925926,False,0,0,-1,1
1938,1942,P00440,local_minority,False,1,3,3,0.0,1.0,0.925925925925926,False,0,0,-1,1
1938,1942,P00441,local_minority,False,1,3,3,0.0,1.0,0.925925925925926,True,1,0,0,1
1938,1942,P00442,local_minority,False,1,3,3,0.0,1.3333333333333335,0.6717804305683092,True,1,0,0,1
1938,1942,P00443,unknown,False,1,3,3,0.0,1.3333333333333335,0.7471655328798186,True,1,0,0,1
1938,1942,P00444,local_minority,False,3,2,1,0.0,1.0,0.9116735537190084,True,2,1,-1,3
1938,1942,P00445,unknown,False,1,2,1,0.0,1.0,0.9225,False,0,0,-1,1
1938,1942,P00446,unknown,False,1,1,0,,1.0,1.0,False,0,0,-1,1
1938,1942,P00447,european,False,3,0,0,,,,True,3,3,0,3
1938,1942,P00448,local_minority,False,5,10,45,0.5555555555555556,7.153846153846155,0.3149327431565565,True,3,0,-2,5
1938,1942,P00449,arab_egyptian,False,1,1,0,,1.0,1.0,True,1,1,0,1
1938,1942,P00450,arab_egyptian,False,1,5,10,0.0,1.6,0.523191836734694,True,1,1,0,1
1938,1942,P00451,european,False,2,3,3,0.0,1.0,0.78125,False,0,0,-2,2
1938,1942,P00452,european,False,1,2,1,0.0,1.0,0.7530864197530864,True,1,0,0,1
1938,1942,P00453,local_minority,False,1,0,0,,,,True,3,3,2,1
1938,1942,P00454,local_minority,False,2,6,15,0.3333333333333333,2.666666666666667,0.4484027777777777,True,5,4,3,2
1938,1942,P00455,local_minority,False,4,6,15,0.6,4.0,0.3721064814814815,True,3,1,-1,4
1938,1942,P00456,unknown,False,1,0,0,,,,False,0,0,-1,1
1938,1942,P00457,arab_egyptian,False,1,0,0,,,,True,2,2,1,1
1938,1942,P00458,arab_egyptian,False,2,5,10,0.6,3.4,0.4792000000000001,True,1,1,-1,2
1938,1942,P00459,unknown,False,1,2,1,0.0,1.0,0.9225,False,0,0,-1,1
1938,1942,P00461,unknown,False,1,1,0,,1.0,1.0,False,0,0,-1,1
1938,1942,P00462,unknown,False,1,1,0,,1.0,1.0,False,0,0,-1,1
1938,1942,P00463,unknown,False,1,1,0,,1.0,1.0,True,1,1,0,1
1938,1942,P00464,european,False,2,5,10,0.0,2.533333333333333,0.45256802367105403,True,1,1,-1,2
1938,1942,P00466,unknown,False,1,2,1,0.0,1.25,0.5655658284023668,False,0,0,-1,1
1938,1942,P00467,unknown,False,1,1,0,,1.0,1.0,False,0,0,-1,1
1938,1942,P00468,unknown,False,1,0,0,,,,False,0,0,-1,1
1938,1942,P00473,local_minority,False,1,1,0,,1.0,1.0,True,1,0,0,1
1938,1942,P00475,unknown,False,1,3,3,0.0,1.0,0.925925925925926,False,0,0,-1,1
1938,1942,P00476,unknown,False,1,3,3,0.0,1.0,0.925925925925926,False,0,0,-1,1
1938,1942,P00477,unknown,True,4,5,10,0.6,3.6,0.4533884297520662,False,0,0,-4,4
1938,1942,P00478,european,False,6,14,91,0.6483516483516484,10.619791666666668,0.1826837035522523,True,5,2,-1,5
1938,1942,P00479,unknown,False,1,2,1,0.0,1.0,0.87890625,False,0,0,-1,1
1938,1942,P00480,local_minority,False,1,0,0,,,,False,0,0,-1,1
1938,1942,P00481,local_minority,False,2,0,0,,,,False,0,0,-2,2
1938,1942,P00482,arab_egyptian,False,1,2,1,0.0,1.0,1.125,False,0,0,-1,1
1938,1942,P00483,local_minority,False,1,3,3,0.0,1.5,0.717939027462837,True,1,1,0,1
1938,1942,P00484,local_minority,False,4,12,66,0.6818181818181818,9.307692307692307,0.21459544440069836,True,5,2,1,4
1938,1942,P00485,local_minority,False,1,0,0,,,,True,1,0,0,1
1938,1942,P00486,unknown,False,1,0,0,,,,False,0,0,-1,1
1938,1942,P00487,european,False,1,5,10,0.0,0.9999999999999998,0.5872777777777779,False,0,0,-1,1
1938,1942,P00488,european,False,2,2,1,0.0,1.0,1.125,True,2,1,0,2
1938,1942,P00489,unknown,False,1,3,3,0.0,1.0,0.925925925925926,False,0,0,-1,1
1938,1942,P00490,unknown,False,1,3,3,0.0,1.0,0.925925925925926,False,0,0,-1,1
1938,1942,P00491,unknown,False,1,2,1,0.0,1.0,1.125,False,0,0,-1,1
1938,1942,P00492,local_minority,False,2,6,15,0.0,2.53125,0.49869490504535147,False,0,0,-2,2
1938,1942,P00493,unknown,False,1,0,0,,,,False,0,0,-1,1
1938,1942,P00495,unknown,False,1,6,15,0.0,1.0000000000000004,0.5026620370370369,False,0,0,-1,1
1938,1942,P00496,european,False,1,2,1,0.0,1.0,0.9225,False,0,0,-1,1
1938,1942,P00497,unknown,False,1,2,1,0.0,1.375,0.8294444444444444,False,0,0,-1,1
1938,1942,P00498,local_minority,False,1,0,0,,,,False,0,0,-1,1
1938,1942,P00499,unknown,False,3,4,6,0.5,2.75,0.3707407407407407,False,0,0,-3,3
1938,1942,P00500,local_minority,True,1,0,0,,,,True,9,9,8,1
1938,1942,P00501,unknown,False,1,0,0,,,,False,0,0,-1,1
1938,1942,P00502,unknown,False,1,0,0,,,,False,0,0,-1,1
1938,1942,P00503,unknown,False,2,0,0,,,,False,0,0,-2,2
1938,1942,P00505,local_minority,False,3,3,3,0.0,1.0,0.925925925925926,True,3,0,0,3
1938,1942,P00506,local_minority,False,6,9,36,0.5277777777777778,6.277777777777779,0.21437547899855242,False,0,0,-6,5
1938,1942,P00508,local_minority,False,1,2,1,0.0,1.0,0.6353402366863905,False,0,0,-1,1
1938,1942,P00509,european,False,1,0,0,,,,True,1,1,0,1
1938,1942,P00510,european,False,2,3,3,0.0,1.6,0.647265306122449,False,0,0,-2,2
1938,1942,P00511,unknown,False,1,3,3,0.0,1.0,0.925925925925926,False,0,0,-1,1
1938,1942,P00512,unknown,False,1,3,3,0.0,1.0,0.925925925925926,True,1,1,0,1
1938,1942,P00513,european,False,1,1,0,,1.0,1.0,False,0,0,-1,1
1938,1942,P00514,local_minority,True,1,3,3,0.0,1.8333333333333335,0.5651349852071006,False,0,0,-1,1
1938,1942,P00515,local_minority,False,1,3,3,0.0,1.0,0.925925925925926,True,1,0,0,1
1938,1942,P00516,european,False,1,6,15,0.0,2.1666666666666665,0.3776127152919631,True,1,1,0,1
1938,1942,P00517,unknown,False,1,3,3,0.0,1.0,0.925925925925926,True,1,1,0,1
1938,1942,P00518,unknown,False,1,1,0,,1.0,1.0,False,0,0,-1,1
1938,1942,P00519,unknown,False,1,6,15,0.0,2.541666666666667,0.4942957923910304,True,1,1,0,1
1938,1942,P00520,european,False,11,2,1,1.0,2.0,0.5,False,0,0,-11,5
1938,1942,P00521,local_minority,False,1,0,0,,,,False,0,0,-1,1
1938,1942,P00522,unknown,False,5,6,15,0.2,2.9375,0.416928675179456,False,0,0,-5,5
1938,1942,P00523,unknown,False,7,9,36,0.6388888888888888,6.666666666666666,0.24619058269907934,False,0,0,-7,5
1938,1942,P00524,unknown,False,2,5,10,0.0,2.0500000000000003,0.44089319057011367,False,0,0,-2,2
1938,1942,P00525,unknown,False,1,4,6,0.0,2.125,0.5518444896449703,False,0,0,-1,1
1938,1942,P00526,unknown,False,5,9,36,0.5833333333333334,6.227272727272727,0.2963927927421915,False,0,0,-5,5
1938,1942,P00527,unknown,False,1,0,0,,,,False,0,0,-1,1
1938,1942,P00529,arab_egyptian,False,1,0,0,,,,False,0,0,-1,1
1938,1942,P00532,unknown,False,1,0,0,,,,False,0,0,-1,1
1938,1942,P00533,arab_egyptian,False,1,1,0,,1.0,1.0,False,0,0,-1,1
1938,1942,P00534,unknown,False,1,4,6,0.0,1.8333333333333335,0.49337776028380104,True,1,1,0,1
1938,1942,P00537,unknown,True,13,27,351,0.8290598290598291,23.672222222222224,0.10730471430379124,True,1,1,-12,5
1938,1942,P00538,local_minority,False,1,0,0,,,,False,0,0,-1,1
1938,1942,P00539,unknown,True,1,0,0,,,,False,0,0,-1,1
1938,1942,P00540,arab_egyptian,True,5,4,6,0.5,2.8,0.39576749311294773,True,3,3,-2,5
1938,1942,P00541,unknown,True,1,0,0,,,,False,0,0,-1,1
1938,1942,P00542,arab_egyptian,False,3,3,3,0.6666666666666666,2.6666666666666665,0.40200618821747447,True,2,2,-1,3
1938,1942,P00543,arab_egyptian,True,1,3,3,0.0,1.3333333333333335,0.7471655328798186,False,0,0,-1,1
1938,1942,P00544,local_minority,False,2,1,0,,1.0,1.0,True,1,1,-1,2
1938,1942,P00545,local_minority,False,1,2,1,0.0,1.0,1.125,False,0,0,-1,1
1938,1942,P00546,local_minority,True,6,14,91,0.7142857142857143,10.900000000000002,0.17340796605505443,True,5,1,-1,5
1938,1942,P00547,arab_egyptian,False,1,4,6,0.0,1.0,0.6418750000000001,False,0,0,-1,1
1938,1942,P00548,arab_egyptian,False,2,2,1,0.0,1.3333333333333335,1.0030864197530862,True,3,3,1,2
1938,1942,P00550,unknown,False,3,7,21,0.23809523809523808,3.9000000000000004,0.4032100907029478,False,0,0,-3,3
1938,1942,P00551,european,False,2,5,10,0.4,3.05,0.44113945578231306,True,3,1,1,2
1938,1942,P00552,unknown,False,1,2,1,0.0,1.0,0.87890625,True,1,1,0,1
1938,1942,P00553,unknown,False,1,0,0,,,,False,0,0,-1,1
1938,1942,P00555,unknown,False,1,0,0,,,,False,0,0,-1,1
1938,1942,P00556,unknown,False,1,0,0,,,,False,0,0,-1,1
1938,1942,P00557,unknown,False,1,0,0,,,,False,0,0,-1,1
1938,1942,P00558,arab_egyptian,False,1,0,0,,,,False,0,0,-1,1
1938,1942,P00559,unknown,False,1,5,10,0.0,2.05,0.44089319057011367,False,0,0,-1,1
1938,1942,P00560,unknown,False,1,3,3,0.0,1.0,0.925925925925926,False,0,0,-1,1
1938,1942,P00561,local_minority,False,1,2,1,0.0,1.0,1.125,True,3,2,2,1
1938,1942,P00563,unknown,False,1,0,0,,,,False,0,0,-1,1
1938,1942,P00564,local_minority,False,1,0,0,,,,False,0,0,-1,1
1938,1942,P00565,european,False,1,2,1,0.0,1.0,0.87890625,False,0,0,-1,1
1938,1942,P00566,unknown,False,1,3,3,0.0,1.0,0.78125,True,1,0,0,1
1938,1942,P00567,european,False,1,3,3,0.0,1.5833333333333335,0.45469092498110353,False,0,0,-1,1
1938,1942,P00569,arab_egyptian,False,1,0,0,,,,False,0,0,-1,1
1938,1942,P00570,arab_egyptian,False,1,2,1,0.0,1.0,1.125,True,1,0,0,1
1938,1942,P00571,local_minority,False,1,3,3,0.0,1.0,0.808641975308642,False,0,0,-1,1
1938,1942,P00573,arab_egyptian,False,2,5,10,0.6,3.6999999999999997,0.3967534722222223,False,0,0,-2,2
1938,1942,P00574,local_minority,False,1,4,6,0.0,1.0,0.6605902777777777,False,0,0,-1,1
1938,1942,P00575,local_minority,False,1,0,0,,,,False,0,0,-1,1
1938,1942,P00576,unknown,False,2,4,6,0.5,2.9583333333333335,0.38456028133688525,False,0,0,-2,2
1938,1942,P00577,unknown,False,1,6,15,0.0,1.0000000000000004,0.5026620370370369,False,0,0,-1,1
1938,1942,P00578,unknown,False,1,2,1,0.0,1.0,0.67640625,False,0,0,-1,1
1938,1942,P00579,local_minority,False,1,3,3,0.0,1.3333333333333335,0.6101316452506929,False,0,0,-1,1
1938,1942,P00580,local_minority,False,1,3,3,0.0,1.3333333333333335,0.6101316452506929,True,2,2,1,1
1938,1942,P00581,unknown,False,2,2,1,1.0,2.0,0.5,False,0,0,-2,2
1938,1942,P00582,local_minority,False,5,8,28,0.8571428571428571,7.0,0.26859374999999996,True,1,1,-4,5
1938,1942,P00583,local_minority,False,1,5,10,0.0,0.9999999999999998,0.5872777777777779,False,0,0,-1,1
1938,1942,P00584,arab_egyptian,False,8,6,15,0.5333333333333333,4.0,0.3635010119750379,True,4,1,-4,5
1938,1942,P00587,unknown,False,1,0,0,,,,False,0,0,-1,1
1938,1942,P00588,unknown,False,1,8,28,0.0,3.21875,0.34379181278735904,False,0,0,-1,1
1938,1942,P00590,unknown,False,1,0,0,,,,False,0,0,-1,1
1938,1942,P00591,unknown,False,9,12,66,0.6818181818181818,9.339285714285714,0.19094885419122562,False,0,0,-9,5
1938,1942,P00592,unknown,False,3,2,1,0.0,1.3333333333333335,1.0030864197530862,False,0,0,-3,3
1938,1942,P00593,unknown,False,1,2,1,0.0,1.25,0.865,False,0,0,-1,1
1938,1942,P00594,european,False,1,0,0,,,,True,1,1,0,1
1938,1942,P00595,unknown,False,1,5,10,0.0,0.9999999999999998,0.6480000000000001,False,0,0,-1,1
