year,company_id,n_directors,n_political,n_national,share_political,connected
1942,C01052,4,1,1,0.25,True
1942,C01053,1,0,0,0.0,False
1942,C01054,1,0,0,0.0,False
1942,C01055,1,0,0,0.0,False
1942,C01056,1,0,0,0.0,False
1942,C01057,1,1,1,1.0,True
1942,C01058,1,0,0,0.0,False
1942,C01059,1,0,0,0.0,False
1942,C01060,1,0,0,0.0,False
1942,C01061,1,0,0,0.0,False
1942,C01062,1,0,0,0.0,False
1942,C01063,3,0,0,0.0,False
1942,C01064,1,0,0,0.0,False
1942,C01065,1,1,1,1.0,True
1942,C01066,1,0,0,0.0,False
1942,C01067,2,0,0,0.0,False
1942,C01068,1,0,0,0.0,False
1942,C01069,1,0,0,0.0,False
1942,C01070,1,0,0,0.0,False
1942,C01071,3,0,0,0.0,False
1942,C01072,2,1,1,0.5,True
1942,C01073,3,0,0,0.0,False
1942,C01074,5,0,0,0.0,False
1942,C01075,2,1,1,0.5,True
1942,C01076,1,0,0,0.0,False
1942,C01077,1,0,0,0.0,False
1942,C01078,1,0,0,0.0,False
1942,C01079,1,0,0,0.0,False
1942,C01080,1,0,0,0.0,False
1942,C01081,1,0,0,0.0,False
1942,C01082,2,0,0,0.0,False
1942,C01083,1,0,0,0.0,False
1942,C01084,1,1,1,1.0,True
1942,C01085,1,0,0,0.0,False
1942,C01086,1,0,0,0.0,False
1942,C01087,1,0,0,0.0,False
1942,C01088,1,0,0,0.0,False
1942,C01089,1,0,0,0.0,False
1942,C01090,1,0,0,0.0,False
1942,C01091,1,0,0,0.0,False
1942,C01092,1,1,1,1.0,True
1942,C01093,2,0,0,0.0,False
1942,C01094,1,0,0,0.0,False
1942,C01095,1,0,0,0.0,False
1942,C01096,2,0,0,0.0,False
1942,C01097,1,0,0,0.0,False
1942,C01098,1,0,0,0.0,False
1942,C01099,1,0,0,0.0,False
1942,C01100,1,0,0,0.0,False
1942,C01101,1,0,0,0.0,False
1942,C01102,2,0,0,0.0,False
1942,C01103,1,0,0,0.0,False
1942,C01104,1,0,0,0.0,False
1942,C01105,1,0,0,0.0,False
1942,C01106,3,0,0,0.0,False
1942,C01107,2,0,0,0.0,False
1942,C01108,1,0,0,0.0,False
1942,C01109,1,0,0,0.0,False
1942,C01110,1,0,0,0.0,False
1942,C01111,1,1,1,1.0,True
1942,C01112,1,0,0,0.0,False
1942,C01113,4,0,0,0.0,False
1942,C01114,2,0,0,0.0,False
1942,C01115,3,0,0,0.0,False
1942,C01116,1,0,0,0.0,False
1942,C01117,3,0,0,0.0,False
1942,C01118,2,0,0,0.0,False
1942,C01119,4,0,0,0.0,False
1942,C01120,1,0,0,0.0,False
1942,C01121,1,0,0,0.0,False
1942,C01122,1,0,0,0.0,False
1942,C01123,1,0,0,0.0,False
1942,C01124,2,1,1,0.5,True
1942,C01125,1,0,0,0.0,False
1942,C01126,1,0,0,0.0,False
1942,C01127,5,3,3,0.6,True
1942,C01128,1,0,0,0.0,False
1942,C01129,1,0,0,0.0,False
1942,C01130,1,0,0,0.0,False
1942,C01131,2,1,1,0.5,True
1942,C01132,1,0,0,0.0,False
1942,C01133,1,0,0,0.0,False
1942,C01134,1,0,0,0.0,False
1942,C01135,1,0,0,0.0,False
1942,C01136,1,1,1,1.0,True
1942,C01137,1,0,0,0.0,False
1942,C01138,1,1,1,1.0,True
1942,C01139,1,0,0,0.0,False
1942,C01140,1,0,0,0.0,False
1942,C01141,1,0,0,0.0,False
1942,C01142,1,0,0,0.0,False
1942,C01143,1,1,0,1.0,True
1942,C01144,1,1,1,1.0,True
1942,C01145,1,0,0,0.0,False
1942,C01146,1,0,0,0.0,False
1942,C01147,1,0,0,0.0,False
1942,C01148,1,0,0,0.0,False
1942,C01149,1,1,1,1.0,True
1942,C01150,1,0,0,0.0,False
1942,C01151,1,0,0,0.0,False
1942,C01152,1,0,0,0.0,False
1942,C01153,1,0,0,0.0,False
1942,C01154,1,0,0,0.0,False
1942,C01155,1,0,0,0.0,False
1942,C01156,1,0,0,0.0,False
1942,C01157,1,0,0,0.0,False
1942,C01158,1,0,0,0.0,False
1942,C01159,1,0,0,0.0,False
1942,C01160,1,0,0,0.0,False
1942,C01161,1,1,1,1.0,True
1942,C01162,1,1,1,1.0,True
1942,C01163,2,1,1,0.5,True
1942,C01164,1,0,0,0.0,False
1942,C01165,1,0,0,0.0,False
1942,C01166,1,1,1,1.0,True
1942,C01167,1,0,0,0.0,False
1942,C01168,1,0,0,0.0,False
1942,C01169,1,0,0,0.0,False
1942,C01170,1,0,0,0.0,False
1942,C01171,1,0,0,0.0,False
1942,C01172,1,0,0,0.0,False
1942,C01173,1,0,0,0.0,False
1947,C00001,8,0,0,0.0,False
1947,C00005,3,0,0,0.0,False
1947,C00006,1,0,0,0.0,False
1947,C00007,2,0,0,0.0,False
1947,C00008,7,0,0,0.0,False
1947,C00009,5,1,1,0.2,True
1947,C00010,3,0,0,0.0,False
1947,C00012,3,0,0,0.0,False
1947,C00014,4,1,1,0.25,True
1947,C00015,2,0,0,0.0,False
1947,C00018,11,2,2,0.18181818181818182,True
1947,C00020,5,4,4,0.8,True
1947,C00023,1,0,0,0.0,False
1947,C00025,2,0,0,0.0,False
1947,C00026,6,1,1,0.16666666666666666,True
1947,C00027,1,1,1,1.0,True
1947,C00029,4,0,0,0.0,False
1947,C00030,4,0,0,0.0,False
1947,C00031,2,0,0,0.0,False
1947,C00033,1,0,0,0.0,False
1947,C00035,1,0,0,0.0,False
1947,C00037,2,1,1,0.5,True
1947,C00038,2,2,2,1.0,True
1947,C00042,2,0,0,0.0,False
1947,C00043,5,1,1,0.2,True
1947,C00046,2,0,0,0.0,False
1947,C00047,2,1,1,0.5,True
1947,C00048,5,2,2,0.4,True
1947,C00052,2,1,0,0.5,True
1947,C00055,10,3,3,0.3,True
1947,C00056,6,3,3,0.5,True
1947,C00058,6,1,1,0.16666666666666666,True
1947,C00059,3,0,0,0.0,False
1947,C00060,3,0,0,0.0,False
1947,C00065,3,1,1,0.3333333333333333,True
1947,C00067,1,0,0,0.0,False
1947,C00069,6,1,1,0.16666666666666666,True
1947,C00070,4,1,1,0.25,True
1947,C00071,1,0,0,0.0,False
1947,C00072,6,0,0,0.0,False
1947,C00073,3,0,0,0.0,False
1947,C00075,5,0,0,0.0,False
1947,C00076,7,0,0,0.0,False
1947,C00078,4,0,0,0.0,False
1947,C00080,4,0,0,0.0,False
1947,C00081,3,0,0,0.0,False
1947,C00082,5,1,1,0.2,True
1947,C00083,2,0,0,0.0,False
1947,C00084,3,0,0,0.0,False
1947,C00088,5,0,0,0.0,False
1947,C00091,10,4,3,0.4,True
1947,C00092,9,1,1,0.1111111111111111,True
1947,C00093,2,1,1,0.5,True
1947,C00094,2,1,1,0.5,True
1947,C00097,1,0,0,0.0,False
1947,C00099,1,1,1,1.0,True
1947,C00101,4,0,0,0.0,False
1947,C00102,8,2,2,0.25,True
1947,C00103,7,0,0,0.0,False
1947,C00105,3,1,0,0.3333333333333333,True
1947,C00106,7,0,0,0.0,False
1947,C00107,1,1,1,1.0,True
1947,C00108,2,1,0,0.5,True
1947,C00109,4,3,3,0.75,True
1947,C00110,1,0,0,0.0,False
1947,C00112,5,0,0,0.0,False
1947,C00114,5,1,1,0.2,True
1947,C00115,2,0,0,0.0,False
1947,C00116,1,0,0,0.0,False
1947,C00118,5,0,0,0.0,False
1947,C00121,5,1,1,0.2,True
1947,C00122,1,0,0,0.0,False
1947,C00123,3,0,0,0.0,False
1947,C00125,1,0,0,0.0,False
1947,C00126,1,0,0,0.0,False
1947,C00127,2,1,1,0.5,True
1947,C00128,1,0,0,0.0,False
1947,C00130,2,1,1,0.5,True
1947,C00131,5,1,1,0.2,True
1947,C00133,1,0,0,0.0,False
1947,C00139,2,1,1,0.5,True
1947,C00140,2,1,1,0.5,True
1947,C00141,3,1,1,0.3333333333333333,True
1947,C00142,2,1,0,0.5,True
1947,C00143,3,0,0,0.0,False
1947,C00145,5,0,0,0.0,False
1947,C00148,4,2,2,0.5,True
1947,C00150,1,1,1,1.0,True
1947,C00151,2,0,0,0.0,False
1947,C00152,1,0,0,0.0,False
1947,C00153,3,0,0,0.0,False
1947,C00154,1,1,1,1.0,True
1947,C00157,3,1,1,0.3333333333333333,True
1947,C00160,1,0,0,0.0,False
1947,C00162,2,0,0,0.0,False
1947,C00164,7,2,2,0.2857142857142857,True
1947,C00165,1,0,0,0.0,False
1947,C00171,5,1,1,0.2,True
1947,C00174,1,0,0,0.0,False
1947,C00175,6,0,0,0.0,False
1947,C00176,4,2,1,0.5,True
1947,C00178,2,1,1,0.5,True
1947,C00182,3,1,1,0.3333333333333333,True
1947,C00184,1,1,1,1.0,True
1947,C00185,3,0,0,0.0,False
1947,C00190,9,4,4,0.4444444444444444,True
1947,C00191,2,1,0,0.5,True
1947,C00192,3,0,0,0.0,False
1947,C00196,3,0,0,0.0,False
1947,C00200,3,0,0,0.0,False
1947,C00203,1,0,0,0.0,False
1947,C00209,3,1,1,0.3333333333333333,True
1947,C00210,8,3,3,0.375,True
1947,C00229,2,1,1,0.5,True
1947,C00232,6,0,0,0.0,False
1947,C00235,1,0,0,0.0,False
1947,C00238,2,0,0,0.0,False
1947,C00239,2,1,1,0.5,True
1947,C00241,3,0,0,0.0,False
1947,C00245,1,0,0,0.0,False
1947,C00246,1,0,0,0.0,False
1947,C00247,1,0,0,0.0,False
1947,C00248,4,0,0,0.0,False
1947,C00256,1,0,0,0.0,False
1947,C00259,2,0,0,0.0,False
1947,C00260,2,0,0,0.0,False
1947,C00261,1,0,0,0.0,False
1947,C00266,1,0,0,0.0,False
1947,C00268,2,0,0,0.0,False
1947,C00273,2,0,0,0.0,False
1947,C00275,1,0,0,0.0,False
1947,C00276,1,0,0,0.0,False
1947,C00280,7,0,0,0.0,False
1947,C00282,3,0,0,0.0,False
1947,C00289,6,1,1,0.16666666666666666,True
1947,C00290,5,1,1,0.2,True
1947,C00291,5,2,2,0.4,True
1947,C00293,3,0,0,0.0,False
1947,C00295,2,0,0,0.0,False
1947,C00296,1,0,0,0.0,False
1947,C00297,1,1,1,1.0,True
1947,C00302,6,0,0,0.0,False
1947,C00303,2,0,0,0.0,False
1947,C00304,5,0,0,0.0,False
1947,C00310,2,0,0,0.0,False
1947,C00315,5,0,0,0.0,False
1947,C00317,5,1,1,0.2,True
1947,C00318,4,0,0,0.0,False
1947,C00319,1,0,0,0.0,False
1947,C00324,2,0,0,0.0,False
1947,C00325,6,3,3,0.5,True
1947,C00331,1,0,0,0.0,False
1947,C00332,3,0,0,0.0,False
1947,C00333,1,0,0,0.0,False
1947,C00335,1,0,0,0.0,False
1947,C00339,1,0,0,0.0,False
1947,C00340,2,1,1,0.5,True
1947,C00341,3,1,1,0.3333333333333333,True
1947,C00345,2,1,1,0.5,True
1947,C00346,5,0,0,0.0,False
1947,C00356,1,0,0,0.0,False
1947,C00357,1,0,0,0.0,False
1947,C00362,1,0,0,0.0,False
1947,C00363,1,0,0,0.0,False
1947,C00367,2,0,0,0.0,False
1947,C00368,3,0,0,0.0,False
1947,C00374,1,0,0,0.0,False
1947,C00378,4,0,0,0.0,False
1947,C00383,1,0,0,0.0,False
1947,C00385,1,0,0,0.0,False
1947,C00389,3,0,0,0.0,False
1947,C00393,3,0,0,0.0,False
1947,C00396,2,0,0,0.0,False
1947,C00405,1,0,0,0.0,False
1947,C00419,6,1,0,0.16666666666666666,True
1947,C00420,1,0,0,0.0,False
1947,C00422,2,1,1,0.5,True
1947,C00423,3,0,0,0.0,False
1947,C00425,2,0,0,0.0,False
1947,C00427,2,0,0,0.0,False
1947,C00428,1,0,0,0.0,False
1947,C00434,1,0,0,0.0,False
1947,C00435,3,0,0,0.0,False
1947,C00437,5,1,1,0.2,True
1947,C00439,2,0,0,0.0,False
1947,C00442,7,1,1,0.14285714285714285,True
1947,C00445,5,0,0,0.0,False
1947,C00448,1,0,0,0.0,False
1947,C00450,1,1,1,1.0,True
1947,C00457,1,0,0,0.0,False
1947,C00459,7,0,0,0.0,False
1947,C00461,3,0,0,0.0,False
1947,C00463,1,0,0,0.0,False
1947,C00465,2,1,1,0.5,True
1947,C00469,2,0,0,0.0,False
1947,C00472,1,0,0,0.0,False
1947,C00473,1,0,0,0.0,False
1947,C00476,2,2,1,1.0,True
1947,C00477,1,0,0,0.0,False
1947,C00478,3,1,1,0.3333333333333333,True
1947,C00479,3,1,0,0.3333333333333333,True
1947,C00482,6,1,0,0.16666666666666666,True
1947,C00483,2,0,0,0.0,False
1947,C00485,1,0,0,0.0,False
1947,C00488,1,1,1,1.0,True
1947,C00494,3,0,0,0.0,False
1947,C00497,1,0,0,0.0,False
1947,C00500,1,1,1,1.0,True
1947,C00507,3,0,0,0.0,False
1947,C00508,2,0,0,0.0,False
1947,C00511,2,1,0,0.5,True
1947,C00512,2,0,0,0.0,False
1947,C00517,1,0,0,0.0,False
1947,C00520,2,0,0,0.0,False
1947,C00523,5,2,1,0.4,True
1947,C00524,6,1,1,0.16666666666666666,True
1947,C00529,4,0,0,0.0,False
1947,C00530,1,0,0,0.0,False
1947,C00531,2,0,0,0.0,False
1947,C00536,2,0,0,0.0,False
1947,C00543,2,0,0,0.0,False
1947,C00544,1,0,0,0.0,False
1947,C00545,1,0,0,0.0,False
1947,C00546,2,0,0,0.0,False
1947,C00552,9,1,1,0.1111111111111111,True
1947,C00558,1,0,0,0.0,False
1947,C00559,1,1,1,1.0,True
1947,C00572,2,0,0,0.0,False
1947,C00575,1,0,0,0.0,False
1947,C00580,5,0,0,0.0,False
1947,C00581,1,1,1,1.0,True
1947,C00582,6,0,0,0.0,False
1947,C00584,6,2,1,0.3333333333333333,True
1947,C00590,1,0,0,0.0,False
1947,C00615,1,0,0,0.0,False
1947,C00622,1,0,0,0.0,False
1947,C00626,1,0,0,0.0,False
1947,C00639,2,0,0,0.0,False
1947,C00645,2,0,0,0.0,False
1947,C00675,1,0,0,0.0,False
1947,C00696,1,0,0,0.0,False
1947,C00704,1,1,1,1.0,True
1947,C00733,1,0,0,0.0,False
1947,C00735,1,0,0,0.0,False
1947,C00736,4,1,1,0.25,True
1947,C00737,5,0,0,0.0,False
1947,C00739,3,0,0,0.0,False
1947,C00740,4,0,0,0.0,False
1947,C00752,4,1,1,0.25,True
1947,C00763,1,1,1,1.0,True
1947,C00766,1,0,0,0.0,False
1947,C00768,2,0,0,0.0,False
1947,C00769,1,1,1,1.0,True
1947,C00770,1,0,0,0.0,False
1947,C00774,3,0,0,0.0,False
1947,C00779,2,0,0,0.0,False
1947,C00795,1,0,0,0.0,False
1947,C00797,1,0,0,0.0,False
1947,C00802,1,0,0,0.0,False
1947,C00804,2,0,0,0.0,False
1947,C00808,1,0,0,0.0,False
1947,C00810,7,0,0,0.0,False
1947,C00812,3,0,0,0.0,False
1947,C00813,1,0,0,0.0,False
1947,C00824,2,0,0,0.0,False
1947,C00825,4,0,0,0.0,False
1947,C00827,1,0,0,0.0,False
1947,C00831,1,0,0,0.0,False
1947,C00832,2,0,0,0.0,False
1947,C00833,1,0,0,0.0,False
1947,C00837,6,1,1,0.16666666666666666,True
1947,C00838,1,0,0,0.0,False
1947,C00839,1,0,0,0.0,False
1947,C00840,1,0,0,0.0,False
1947,C00846,1,0,0,0.0,False
1947,C00851,3,1,1,0.3333333333333333,True
1947,C00855,1,0,0,0.0,False
1947,C00863,4,0,0,0.0,False
1947,C00865,3,0,0,0.0,False
1947,C00866,1,1,1,1.0,True
1947,C00868,1,0,0,0.0,False
1947,C00874,1,0,0,0.0,False
1947,C00876,2,0,0,0.0,False
1947,C00878,3,0,0,0.0,False
1947,C00884,3,1,1,0.3333333333333333,True
1947,C00885,3,0,0,0.0,False
1947,C00886,4,1,0,0.25,True
1947,C00888,1,1,1,1.0,True
1947,C00890,1,1,1,1.0,True
1947,C00893,2,0,0,0.0,False
1947,C00895,1,1,1,1.0,True
1947,C00898,1,0,0,0.0,False
1947,C00903,1,0,0,0.0,False
1947,C00909,4,0,0,0.0,False
1947,C00912,1,1,1,1.0,True
1947,C00914,1,0,0,0.0,False
1947,C00915,2,0,0,0.0,False
1947,C00916,1,0,0,0.0,False
1947,C00925,1,1,1,1.0,True
1947,C00937,1,0,0,0.0,False
1947,C00947,1,0,0,0.0,False
1947,C00977,1,0,0,0.0,False
1947,C00979,1,0,0,0.0,False
1947,C00987,3,0,0,0.0,False
1947,C00993,1,0,0,0.0,False
1947,C00997,2,0,0,0.0,False
1947,C01000,1,0,0,0.0,False
1947,C01002,5,1,1,0.2,True
1947,C01010,1,0,0,0.0,False
1947,C01013,1,0,0,0.0,False
1947,C01015,2,0,0,0.0,False
1947,C01018,3,0,0,0.0,False
1947,C01020,2,2,2,1.0,True
1947,C01022,7,4,4,0.5714285714285714,True
1947,C01026,1,1,1,1.0,True
1947,C01028,2,0,0,0.0,False
1947,C01029,2,1,1,0.5,True
1947,C01030,3,1,1,0.3333333333333333,True
1947,C01032,2,1,1,0.5,True
1947,C01033,4,3,3,0.75,True
1947,C01034,1,1,1,1.0,True
1947,C01036,1,0,0,0.0,False
1947,C01038,1,0,0,0.0,False
1947,C01041,1,1,1,1.0,True
1947,C01044,3,0,0,0.0,False
1947,C01046,1,0,0,0.0,False
1947,C01047,2,0,0,0.0,False
1947,C01051,1,0,0,0.0,False
1947,C01052,4,1,1,0.25,True
1947,C01057,2,1,1,0.5,True
1947,C01063,3,0,0,0.0,False
1947,C01065,1,1,1,1.0,True
1947,C01066,1,0,0,0.0,False
1947,C01070,1,0,0,0.0,False
1947,C01071,1,0,0,0.0,False
1947,C01072,1,0,0,0.0,False
1947,C01074,3,0,0,0.0,False
1947,C01075,2,0,0,0.0,False
1947,C01077,2,0,0,0.0,False
1947,C01082,3,1,1,0.3333333333333333,True
1947,C01085,1,0,0,0.0,False
1947,C01092,1,0,0,0.0,False
1947,C01093,1,0,0,0.0,False
1947,C01098,1,0,0,0.0,False
1947,C01099,1,0,0,0.0,False
1947,C01108,2,0,0,0.0,False
1947,C01113,3,0,0,0.0,False
1947,C01114,1,0,0,0.0,False
1947,C01117,2,0,0,0.0,False
1947,C01118,4,0,0,0.0,False
1947,C01123,4,2,2,0.5,True
1947,C01124,4,3,3,0.75,True
1947,C01128,1,0,0,0.0,False
1947,C01132,1,0,0,0.0,False
1947,C01136,2,0,0,0.0,False
1947,C01146,1,1,1,1.0,True
1947,C01150,1,0,0,0.0,False
1947,C01157,2,0,0,0.0,False
1947,C01163,1,1,1,1.0,True
1947,C01164,1,1,1,1.0,True
1947,C01166,1,0,0,0.0,False
1947,C01174,1,0,0,0.0,False
1947,C01175,2,0,0,0.0,False
1947,C01176,1,0,0,0.0,False
1947,C01177,6,0,0,0.0,False
1947,C01178,3,0,0,0.0,False
1947,C01179,1,0,0,0.0,False
1947,C01180,3,0,0,0.0,False
1947,C01181,1,1,1,1.0,True
1947,C01182,1,0,0,0.0,False
1947,C01183,1,0,0,0.0,False
1947,C01184,1,0,0,0.0,False
1947,C01185,2,1,1,0.5,True
1947,C01186,1,0,0,0.0,False
1947,C01187,1,0,0,0.0,False
1947,C01188,5,0,0,0.0,False
1947,C01189,1,0,0,0.0,False
1947,C01190,1,0,0,0.0,False
1947,C01191,1,0,0,0.0,False
1947,C01192,1,0,0,0.0,False
1947,C01193,1,0,0,0.0,False
1947,C01194,1,0,0,0.0,False
1947,C01195,1,0,0,0.0,False
1947,C01196,2,0,0,0.0,False
1947,C01197,2,0,0,0.0,False
1947,C01198,3,0,0,0.0,False
1947,C01199,1,0,0,0.0,False
1947,C01200,4,2,2,0.5,True
1947,C01201,1,0,0,0.0,False
1947,C01202,1,0,0,0.0,False
1947,C01203,1,1,1,1.0,True
1947,C01204,1,0,0,0.0,False
1947,C01205,4,0,0,0.0,False
1947,C01206,2,0,0,0.0,False
1947,C01207,1,0,0,0.0,False
1947,C01208,1,0,0,0.0,False
1947,C01209,2,0,0,0.0,False
1947,C01210,1,0,0,0.0,False
1947,C01211,1,0,0,0.0,False
1947,C01212,3,0,0,0.0,False
1947,C01213,1,0,0,0.0,False
1947,C01214,2,0,0,0.0,False
1947,C01215,2,1,1,0.5,True
1947,C01216,1,0,0,0.0,False
1947,C01217,1,0,0,0.0,False
1947,C01218,1,0,0,0.0,False
1947,C01219,1,0,0,0.0,False
1947,C01220,1,0,0,0.0,False
1947,C01221,1,0,0,0.0,False
1947,C01222,1,0,0,0.0,False
1947,C01223,5,0,0,0.0,False
1947,C01224,1,0,0,0.0,False
1947,C01225,1,0,0,0.0,False
1947,C01226,1,0,0,0.0,False
1947,C01227,4,0,0,0.0,False
1947,C01228,1,0,0,0.0,False
1947,C01229,1,0,0,0.0,False
1947,C01230,6,0,0,0.0,False
1947,C01231,1,0,0,0.0,False
1947,C01232,1,0,0,0.0,False
1947,C01233,1,0,0,0.0,False
1947,C01234,1,0,0,0.0,False
1947,C01235,1,0,0,0.0,False
1947,C01236,1,0,0,0.0,False
1947,C01237,1,0,0,0.0,False
1947,C01238,1,0,0,0.0,False
1947,C01239,1,0,0,0.0,False
1947,C01240,2,0,0,0.0,False
1947,C01241,4,0,0,0.0,False
1947,C01242,2,0,0,0.0,False
1947,C01243,1,0,0,0.0,False
1947,C01244,1,0,0,0.0,False
1947,C01245,2,0,0,0.0,False
1947,C01246,1,0,0,0.0,False
1947,C01247,3,0,0,0.0,False
1947,C01248,4,1,1,0.25,True
1947,C01249,1,0,0,0.0,False
1947,C01250,1,1,0,1.0,True
1947,C01251,1,1,1,1.0,True
1947,C01252,1,0,0,0.0,False
1947,C01253,1,0,0,0.0,False
1947,C01254,1,1,1,1.0,True
1947,C01255,1,1,1,1.0,True
1947,C01256,1,0,0,0.0,False
1947,C01257,1,0,0,0.0,False
1947,C01258,1,0,0,0.0,False
1947,C01259,1,1,1,1.0,True
1947,C01260,1,0,0,0.0,False
1947,C01261,1,0,0,0.0,False
1947,C01262,1,0,0,0.0,False
1947,C01263,1,0,0,0.0,False
1947,C01264,1,0,0,0.0,False
1947,C01265,2,0,0,0.0,False
1947,C01266,4,0,0,0.0,False
1947,C01267,3,2,2,0.6666666666666666,True
1947,C01268,1,0,0,0.0,False
1947,C01269,1,0,0,0.0,False
1947,C01270,1,0,0,0.0,False
1947,C01271,6,0,0,0.0,False
1947,C01272,2,0,0,0.0,False
1947,C01273,1,1,1,1.0,True
1947,C01274,5,1,1,0.2,True
1947,C01275,4,1,1,0.25,True
1947,C01276,3,1,1,0.3333333333333333,True
1947,C01277,1,0,0,0.0,False
1947,C01278,1,0,0,0.0,False
1947,C01279,1,0,0,0.0,False
1947,C01280,1,0,0,0.0,False
1947,C01281,2,0,0,0.0,False
1947,C01282,3,1,1,0.3333333333333333,True
1947,C01283,2,0,0,0.0,False
1947,C01284,1,0,0,0.0,False
1947,C01285,1,0,0,0.0,False
1947,C01286,1,0,0,0.0,False
1947,C01287,1,0,0,0.0,False
1947,C01288,3,0,0,0.0,False
1947,C01289,3,1,1,0.3333333333333333,True
1947,C01290,1,1,0,1.0,True
1947,C01291,1,0,0,0.0,False
1947,C01292,2,0,0,0.0,False
1947,C01293,3,0,0,0.0,False
1947,C01294,6,0,0,0.0,False
1947,C01295,1,1,1,1.0,True
1947,C01296,1,1,1,1.0,True
1947,C01297,1,1,1,1.0,True
1947,C01298,1,0,0,0.0,False
1947,C01299,3,2,2,0.6666666666666666,True
1947,C01300,1,0,0,0.0,False
1947,C01301,3,0,0,0.0,False
1947,C01302,3,0,0,0.0,False
1947,C01303,2,0,0,0.0,False
1947,C01304,2,0,0,0.0,False
1947,C01305,1,1,1,1.0,True
1947,C01306,1,0,0,0.0,False
1947,C01307,1,1,1,1.0,True
1947,C01308,1,0,0,0.0,False
1947,C01309,1,0,0,0.0,False
1947,C01310,1,0,0,0.0,False
1947,C01311,3,0,0,0.0,False
1947,C01312,1,0,0,0.0,False
1947,C01313,1,0,0,0.0,False
1947,C01314,1,0,0,0.0,False
1947,C01315,1,0,0,0.0,False
1947,C01316,1,0,0,0.0,False
1947,C01317,1,0,0,0.0,False
1947,C01318,5,1,1,0.2,True
1947,C01319,1,0,0,0.0,False
1947,C01320,4,0,0,0.0,False
1947,C01321,1,0,0,0.0,False
1947,C01322,5,1,1,0.2,True
1947,C01323,1,0,0,0.0,False
1947,C01324,1,1,1,1.0,True
1947,C01325,4,0,0,0.0,False
1947,C01326,1,1,1,1.0,True
1947,C01327,1,0,0,0.0,False
1947,C01328,3,0,0,0.0,False
1947,C01329,1,0,0,0.0,False
1947,C01330,1,0,0,0.0,False
1947,C01331,1,0,0,0.0,False
1947,C01332,1,0,0,0.0,False
1947,C01333,1,0,0,0.0,False
1947,C01334,1,0,0,0.0,False
1947,C01335,1,0,0,0.0,False
1947,C01336,1,0,0,0.0,False
1947,C01337,2,0,0,0.0,False
1947,C01338,4,0,0,0.0,False
1947,C01339,1,0,0,0.0,False
1947,C01340,2,1,1,0.5,True
1947,C01341,2,0,0,0.0,False
1947,C01342,1,1,1,1.0,True
1947,C01343,1,0,0,0.0,False
1947,C01344,1,0,0,0.0,False
1947,C01345,1,0,0,0.0,False
1947,C01346,3,0,0,0.0,False
1947,C01347,1,0,0,0.0,False
1947,C01348,1,0,0,0.0,False
1947,C01349,7,2,1,0.2857142857142857,True
1947,C01350,1,0,0,0.0,False
1947,C01351,1,0,0,0.0,False
1947,C01352,1,0,0,0.0,False
1947,C01353,1,0,0,0.0,False
1947,C01354,2,1,1,0.5,True
1947,C01355,3,1,1,0.3333333333333333,True
1947,C01356,1,0,0,0.0,False
1947,C01357,1,0,0,0.0,False
1947,C01358,1,0,0,0.0,False
1947,C01359,1,1,1,1.0,True
1947,C01360,4,0,0,0.0,False
1947,C01361,2,0,0,0.0,False
1947,C01362,6,1,1,0.16666666666666666,True
1947,C01363,3,0,0,0.0,False
1947,C01364,1,1,1,1.0,True
1947,C01365,4,0,0,0.0,False
1947,C01366,4,1,0,0.25,True
1947,C01367,1,0,0,0.0,False
1947,C01368,1,0,0,0.0,False
1947,C01369,1,0,0,0.0,False
1947,C01370,1,0,0,0.0,False
1947,C01371,1,1,1,1.0,True
1947,C01372,1,0,0,0.0,False
1947,C01373,1,0,0,0.0,False
1947,C01374,1,0,0,0.0,False
1947,C01375,1,0,0,0.0,False
1947,C01376,1,0,0,0.0,False
1947,C01377,1,0,0,0.0,False
1947,C01378,1,0,0,0.0,False
1947,C01379,1,0,0,0.0,False
1947,C01380,1,0,0,0.0,False
1947,C01381,1,0,0,0.0,False
1947,C01382,2,0,0,0.0,False
1947,C01383,2,0,0,0.0,False
1947,C01384,1,0,0,0.0,False
1947,C01385,6,1,1,0.16666666666666666,True
1947,C01386,1,0,0,0.0,False
1947,C01387,1,0,0,0.0,False
1947,C01388,1,0,0,0.0,False
1947,C01389,1,0,0,0.0,False
1947,C01390,1,0,0,0.0,False
1947,C01391,2,0,0,0.0,False
1947,C01392,1,0,0,0.0,False
1947,C01393,1,1,1,1.0,True
1947,C01394,1,0,0,0.0,False
1947,C01395,1,0,0,0.0,False
1947,C01396,1,0,0,0.0,False
1947,C01397,1,0,0,0.0,False
1947,C01398,1,0,0,0.0,False
1947,C01399,5,1,1,0.2,True
1947,C01400,2,0,0,0.0,False
1947,C01401,1,0,0,0.0,False
1947,C01402,1,0,0,0.0,False
1947,C01403,1,0,0,0.0,False
1947,C01404,1,0,0,0.0,False
1947,C01405,1,0,0,0.0,False
1947,C01406,1,0,0,0.0,False
1947,C01407,1,0,0,0.0,False
1947,C01408,1,1,1,1.0,True
1947,C01409,1,1,1,1.0,True
1947,C01410,1,0,0,0.0,False
1947,C01411,1,0,0,0.0,False
1947,C01412,1,0,0,0.0,False
1947,C01413,1,1,1,1.0,True
1947,C01414,1,0,0,0.0,False
1947,C01415,1,0,0,0.0,False
