person_id,year,printed_name,display,name_key,rank,company_printed,role,source_page
P00724,1947,Cockinos Anastase,Cockinos Anastase,kokinos anastas,,"Société des Entreprises M. Cockinos, S.A.E",director,74
P00725,1947,Cockinos Miltiade,Cockinos Miltiade,kokinos miltiad,,"Société d'Entreprises M. Cockinos, S.A.E",president,74
P00257,1947,Coen Edouard,Coen Edouard,koen eduard,,Industrie Meunière d'Alexandrie,managing_director,74
P00258,1947,Coen James,Coen James,koen games,,Industrie Meunière d'A· lexandrie,managing_director,74
P01216,1947,Coen Maurizio Comm,Coen Maurizio Comm,koen maurizio kom,,Industrie Meunière d'Alexandrie,president,74
P00260,1947,Cogels Baron Jean,Cogels Baron Jean,kogels baron gean,,Caisse Hypothécaire d'Egypte,director,74
P00049,1947,Cohen Alfred N,Cohen Alfred N,koen alfred,,Société d'Avances Commerciales,president,74
P00049,1947,Cohen Alfred N,Cohen Alfred N,koen alfred,,Société d'Avances Commerciales,managing_director,74
P00261,1947,Cohen Aron,Cohen Aron,koen aron,,"Maison d'Ameublement B. Pontremoli, S.A.E",director,75
P01217,1947,Cohet'i Daniel,Cohet'i Daniel,koet daniel,,Egyptian Cotton .& Trading Cy,director,75
P01218,1947,Cohen Fernand,Cohen Fernand,koen fernand,,Egyptian Cotton .& Trading Cy,director,75
P01219,1947,Cohen Isaac,Cohen Isaac,koen isak,,Sté. Eg. de Minoterie et Silos,managing_director,75
P01220,1947,Cohen Maurice,Cohen Maurice,koen mauris,,Grands Magasins Chemla,managing_director,75
P00727,1947,Cohen Sir Robert Waley,Cohen Sir Robert Waley,koen sir robert ualei,,Anglo-Egyptian Oilfields,president,75
P01221,1947,Cohenca Jacques,Cohenca Jacques,koenka gakues,,Etablissements Giacomo Cohenca Fils,director,75
P00435,1947,Cole T. R,Cole T. R,kol,,The Aboukir Cy,director,75
P01222,1947,Contomichalos Gérassimo,Contomichalos Gérassimo,kontomishalos gerasimo,,S.A.E. SaheL,director,75
P00729,1947,Constant Halford,Constant Halford,konstant halford,,Near,director,75
P00732,1947,Cornish J. E,Cornish J. E,kornish,,The Alexandria vVater Co. Ltd,director,75
P01223,1947,Couannier Pierre,Couannier Pierre,kuanier pier,,"Union Vie de_ Paris, AdministTateur Naitonal Insurance Cy. of Egypt",manager,75
P00272,1947,Cossery Edouard Bey,Cossery Edouard,koseri eduard,bey,"Société Egyptienne pom l'Exploitation des Mines et Carrières, S.A.E",director,75
P00734,1947,Cozzika Th. P,Cozzika Th. P,kozika th,,National Insurance Co. of Egypt,director,75
P00734,1947,Cozzika Th. P,Cozzika Th. P,kozika th,,"The Alexandria Racing Club, S.A.E",director,75
P00734,1947,Cozzika Th. P,Cozzika Th. P,kozika th,,Sté. Nationale des Matières Plastiques,director,75
P00734,1947,Cozzika Th. P,Cozzika Th. P,kozika th,,"Société Nationale du Papier, S.A.E",managing_director,75
P00734,1947,Cozzika Th. P,Cozzika Th. P,kozika th,,-Egyptian Co. for International Trade «ECITn,director,75
P00734,1947,Cozzika Théodore Th,Cozzika Théodore Th,kozika theodor th,,The Alexandria Racing,director,75
P00736,1947,Crawford John A,Crawford John A,krauford gohn,,National Bank of Egypt,director,75
P01224,1947,Crombé Georges,Crombé Georges,kromb georges,,The Cairo Electric Railways.& Heliopolis Oases Co,director,75
P01224,1947,Crombé Georges,Crombé Georges,kromb georges,,"S.A., des Chemins de Fer de la Bass~-Egypte",director,75
P00277,1947,Curiel Maurice E,Curiel Maurice E,kuriel mauris,,Tractor .& Engineering Cy,managing_director,75
P01225,1947,Curwen,Curwen,kuruen,,et Secrétaire de la . Sté. Edrei .& Co. Lt.d,director,75
P00737,1947,Dabbah Maurice,Dabbah Maurice,dabah mauris,,The Anglo-American Nile Co,member,76
P00737,1947,Dabbah Maurice,Dabbah Maurice,dabah mauris,,Koubbeh Gardens,liquidator,76
P01226,1947,Oavezac Guy,Oavezac Guy,oavezak gui,,'iu Crédit Lyonnais,manager,76
P01227,1947,Mines,Mines,mines,,"Société Immobilière d'Alexandrie, S.A.F",president,76
P00739,1947,Davies Thomas E. H,Davies Thomas E. H,davies thomas,,Société Générale de Pressag~,director,76
P00739,1947,Davies Thomas E. H,Davies Thomas E. H,davies thomas,,Société Générale de Pressag~,manager,76
P00739,1947,Davies Thomas E. H,Davies Thomas E. H,davies thomas,,Société Générale de Pressag~,president,76
P00739,1947,Davies Thomas E. H,Davies Thomas E. H,davies thomas,,Dépôts,director,76
P00739,1947,Davies Thomas E. H,Davies Thomas E. H,davies thomas,,Dépôts,manager,76
P00739,1947,Davies Thomas E. H,Davies Thomas E. H,davies thomas,,Dépôts,president,76
P01228,1947,Delacav·e Paul,Delacav·e Paul,delakav paul,,Egyptian Hotels et Société Egyptienne d'Electricité,member,76
P00741,1947,Delany Arthur S,Delany Arthur S,delani arthur,,The Marconi Radio'f elegraph Co. of Egypt,president,76
P00741,1947,Delany Arthur S,Delany Arthur S,delani arthur,,The Egyptian State Broadcasting,general_manager,76
P00742,1947,Defany Gerald,Defany Gerald,defani gerald,,Misr Aü·,director,76
P01229,1947,Misr Shipping,Misr Shipping,misr shiping,,Société de Crédit Alexandrin,director,76
P01229,1947,Misr Shipping,Misr Shipping,misr shiping,,The Electricity & lee Supply Co,director,76
P00743,1947,Delia Vincent,Delia Vincent,delia vinsent,,Egyptian Road Construction Co. S.A.E,director,76
P00743,1947,Delia Vincent,Delia Vincent,delia vinsent,,Egyptian Road Construction Co. S.A.E,general_manager,76
P00743,1947,Delia Vincent,Delia Vincent,delia vinsent,,"~le­ xandria Commercial Co. S.A.E., de la S.A. d'Egrenage & d'Entrepôts",director,76
P00743,1947,Delia Vincent,Delia Vincent,delia vinsent,,"~le­ xandria Commercial Co. S.A.E., de la S.A. d'Egrenage & d'Entrepôts",president,76
P00743,1947,Delia Vincent,Delia Vincent,delia vinsent,,"~le­ xandria Commercial Co. S.A.E., de la S.A. d'Egrenage & d'Entrepôts",managing_director,76
P00743,1947,Delia Vincent,Delia Vincent,delia vinsent,,S.A. Immobilière des Terrains Guizeh· Rodah,director,76
P00743,1947,Delia Vincent,Delia Vincent,delia vinsent,,S.A. Immobilière des Terrains Guizeh· Rodah,president,76
P00743,1947,Delia Vincent,Delia Vincent,delia vinsent,,S.A. Immobilière des Terrains Guizeh· Rodah,managing_director,76
P00743,1947,Delia Vincent,Delia Vincent,delia vinsent,,Alexandria. Insurance Co. S.A.E,president,76
P00743,1947,Delia Vincent,Delia Vincent,delia vinsent,,Alexandria. Insurance Co. S.A.E,vice_president,76
P00743,1947,Delia Vincent,Delia Vincent,delia vinsent,,Société Orientale de Publicité,director,76
P00743,1947,Delia Vincent,Delia Vincent,delia vinsent,,"S.A. des Presses Libres Egyptiennes, de l'Alexandria Life Insurance Co. S.A.E",director,76
P00743,1947,Delia Vincent,Delia Vincent,delia vinsent,,Soc. Egypt. de la Bourse Commerciale de M.E.B,director,76
P00743,1947,Delia Vincent,Delia Vincent,delia vinsent,,S.A. du Béhéra,director,76
P00743,1947,Delia Vincent,Delia Vincent,delia vinsent,,Land Bank of Egypt,managing_director,76
P00286,1947,Destrée René,Destrée René,destr ren,,Egyptian Hotels,president,76
P00286,1947,Destrée René,Destrée René,destr ren,,The Cairo Electr,president,76
P00286,1947,Destrée René,Destrée René,destr ren,,Sté,vice_president,76
P01230,1947,Diab Georges,Diab Georges,diab georges,,Daira Assaad Bassili Pacha,managing_director,77
P01231,1947,Diab Emile,Diab Emile,diab emil,,Building & Engineering Supplies Co,managing_director,77
P01231,1947,Diab Emile,Diab Emile,diab emil,,Trading Corporation of Egypt,director,77
P01231,1947,Diab Emile,Diab Emile,diab emil,,Alexandria & Khartoum Trading Corp,director,77
P01232,1947,Dicny Moise Bey,Dicny Moise,dikni mois,bey,Egyptian Finance Cy,director,77
P00750,1947,Dvac:ono Hector V,Dvac:ono Hector V,dvakono hektor,,The United Storage Navigation & Com· mercial Cy,managing_director,77
P00750,1947,Dvac:ono Hector V,Dvac:ono Hector V,dvakono hektor,,The United Storage Navigation & Com· mercial Cy,general_manager,77
P00750,1947,Dvac:ono Hector V,Dvac:ono Hector V,dvakono hektor,,The United Storage Navigation & Com· mercial Cy,director,77
P00752,1947,Dimopoulo C,Dimopoulo C,dimopulo,,The Consolidated Landed Interests (Egypt),managing_director,77
P00752,1947,Dimopoulo C,Dimopoulo C,dimopulo,,United Storage Navigation ·& Commercial Cy,director,77
P00752,1947,Dïmopoulo D,Dïmopoulo D,dimopulo,,The Consolidated Landed Interests (Egypt),president,77
P00752,1947,Dïmopoulo D,Dïmopoulo D,dimopulo,,The Consolidated Landed Interests (Egypt),managing_director,77
P00752,1947,Dïmopoulo D,Dïmopoulo D,dimopulo,,The Consolidated Landed Interests (Egypt),director,77
P00752,1947,Dïmopoulo D,Dïmopoulo D,dimopulo,,"Unitas Trading & Financial Co., S.A.E",president,77
P00752,1947,Dïmopoulo D,Dïmopoulo D,dimopulo,,"Unitas Trading & Financial Co., S.A.E",managing_director,77
P00752,1947,Dïmopoulo D,Dïmopoulo D,dimopulo,,"Unitas Trading & Financial Co., S.A.E",director,77
P01233,1947,Djeddah Eli~ N,Djeddah Eli~ N,dgedah eli,,Egyptian Salt & Soda Cy. Ltd,director,77
P01233,1947,Djeddah Eli~ N,Djeddah Eli~ N,dgedah eli,,Sté. Eg. des Emballages Economiques,director,77
P01234,1947,IDoligez Marcel Auguste Joseph,IDoligez Marcel Auguste Joseph,idoligez marsel august gosef,,Société Egyptienne de Teinture,director,77
P01234,1947,IDoligez Marcel Auguste Joseph,IDoligez Marcel Auguste Joseph,idoligez marsel august gosef,,Apprêt,director,77
P01235,1947,Dorra Albert,Dorra Albert,dora albert,,General Chemical Industries<<CICn,director,77
P00754,1947,Dorra Haim,Dorra Haim,dora haim,,Société Egyptienne pour l'Industrie de Bonneterie,director,77
P00754,1947,Dorra Haim,Dorra Haim,dora haim,,"Société Misr pour l'Industrie Pharmaceutique, S.A.E",director,77
P00755,1947,Dorra Jacques,Dorra Jacques,dora gakues,,Société Egyptienne de l'Industrie de Bonneterie,managing_director,77
P00756,1947,Dorra Zaki,Dorra Zaki,dora zaki,,Société Egyptienne de l'Industrie de Bonneterie,director,77
P00757,1947,Doss Emile Tewfik,Doss Emile Tewfik,dos emil teufik,,"Sté. The Clothing ,& Equipment Cy. of Egypt",director,77
P00757,1947,S.E. Doss Tewfik Pacha,Doss Tewfik,dos teufik,pasha,Transport & Engineering Cy,president,78
P00757,1947,S.E. Doss Tewfik Pacha,Doss Tewfik,dos teufik,pasha,Upper Egyut Hotels,president,78
P00757,1947,S.E. Doss Tewfik Pacha,Doss Tewfik,dos teufik,pasha,Cheikh Fadl,president,78
P00757,1947,S.E. Doss Tewfik Pacha,Doss Tewfik,dos teufik,pasha,Auberges d'Egypte,vice_president,78
P00757,1947,S.E. Doss Tewfik Pacha,Doss Tewfik,dos teufik,pasha,Société Misr d'Assurances Générales,director,78
P00757,1947,S.E. Doss Tewfik Pacha,Doss Tewfik,dos teufik,pasha,Société Misr de Navigation Maritime,director,78
P00757,1947,S.E. Doss Tewfik Pacha,Doss Tewfik,dos teufik,pasha,Banque Misr (Syrie-Liban),director,78
P00757,1947,S.E. Doss Tewfik Pacha,Doss Tewfik,dos teufik,pasha,Union Foncièra d'Egypte,vice_president,78
P00757,1947,S.E. Doss Tewfik Pacha,Doss Tewfik,dos teufik,pasha,Société Misr de Filature,vice_president,78
P00757,1947,S.E. Doss Tewfik Pacha,Doss Tewfik,dos teufik,pasha,Tissage Fin en Coton Egyptien (Usines à Kafr El Dawar),vice_president,78
P00757,1947,S.E. Doss Tewfik Pacha,Doss Tewfik,dos teufik,pasha,Société Misr pour l'Industrie et le Commerce des Huiles,vice_president,78
P00757,1947,S.E. Doss Tewfik Pacha,Doss Tewfik,dos teufik,pasha,Société Misr des Mines et Carrières,vice_president,78
P00758,1947,Doss Mtre. Wahib Bey,Doss Mtre. Wahib,dos mtr uaib,bey,Sté. des Biens de Rapport d'Egypte,president,78
P00758,1947,Doss Mtre. Wahib Bey,Doss Mtre. Wahib,dos mtr uaib,bey,Commercial Bank of Egypt,vice_president,78
P00758,1947,Doss Mtre. Wahib Bey,Doss Mtre. Wahib,dos mtr uaib,bey,Commercial Insurance Cy. of Egypt,vice_president,78
P00758,1947,Doss Mtre. Wahib Bey,Doss Mtre. Wahib,dos mtr uaib,bey,Société Mi sr pour le Li.n,director,78
P01236,1947,Dreyfus René Gaston,Dreyfus René Gaston,dreifus ren gaston,,Sté. Franco-Egyptienne d'Importation,director,78
P00292,1947,Dubied Pierre,Dubied Pierre,dubied pier,,Société Egyptienne de Cimeut,director,78
P01237,1947,Dudler Joseph,Dudler Joseph,dudler gosef,,Upper Egypt Mining Cy,director,78
P00759,1947,Dukes Eric,Dukes Eric,dukes erik,,S.A. Immobilièrl? des Terrains Ghizeh & Rodah,vice_president,78
P00759,1947,Dukes Eric,Dukes Eric,dukes erik,,Société Orientale de Publicité,director,78
P00759,1947,Dukes Eric,Dukes Eric,dukes erik,,Société Egyptienne d'Egrenage,director,78
P00759,1947,Dukes Eric,Dukes Eric,dukes erik,,Entrepôts,director,78
P00759,1947,Dukes Eric,Dukes Eric,dukes erik,,Société des Produits Centrifugés en Ciment. ·,director,78
P01238,1947,Dutard Jacques,Dutard Jacques,dutard gakues,,United Egyptian Nile Transport Cy,director,78
P01239,1947,Edrei Elie,Edrei Elie,edrei eli,,«Edrei & Co. Ltd.n,president,78
P01240,1947,Artistes Français Paris,Artistes Français Paris,artistes frankais paris,,The Egyptian Land .& BuildiJ,director,78
P01240,1947,Artistes Français Paris,Artistes Français Paris,artistes frankais paris,,The National Theat res Cy,director,78
P01240,1947,Artistes Français Paris,Artistes Français Paris,artistes frankais paris,,Sté. des Plâtrières de Ballah,director,78
P01240,1947,Artistes Français Paris,Artistes Français Paris,artistes frankais paris,,Surveillance de la Société des Plâtres d'Albâtre Roland Boniteau & Co,council_member,78
P01240,1947,Artistes Français Paris,Artistes Français Paris,artistes frankais paris,,Surveillance de la Manufacture Nationale de Couvertures A. Saltiel & Co,council_member,78
P01241,1947,Eid Saleh,Eid Saleh,eid saleh,,Société Misr pour les Fourrages,vice_president,79
P00765,1947,El Chaféi Abdel Salam,El Chaféi Abdel Salam,shafei abdel salam,,S.A.E. «Almina''·,director,79
P00766,1947,El Chami Mohamed Hassan Bey,El Chami Mohamed Hassan,shami moamed hasan,bey,"Egyptian Rie€ .& Flour Mills Co., S.A.E",president,79
P00766,1947,El Chami Mohamed Hassan Bey,El Chami Mohamed Hassan,shami moamed hasan,bey,"Egyptian Road Construction Co., S.A.E",president,79
P01242,1947,S.E. El Chichini Hassan 1Kamel . Pacha,El Chichini Hassan 1Kamel .,shishini hasan kamel,pasha,"Société pour la Vente des Produits Egyptiens, S.A.E",president,79
P01242,1947,S.E. El Chichini Hassan 1Kamel . Pacha,El Chichini Hassan 1Kamel .,shishini hasan kamel,pasha,"Société pour la Vente des Produits Egyptiens, S.A.E",managing_director,79
P01242,1947,S.E. El Chichini Hassan 1Kamel . Pacha,El Chichini Hassan 1Kamel .,shishini hasan kamel,pasha,"Société pour la Vente des Produits Egyptiens, S.A.E",director,79
P01242,1947,S.E. El Chichini Hassan 1Kamel . Pacha,El Chichini Hassan 1Kamel .,shishini hasan kamel,pasha,National Plastics Co,managing_director,79
P01242,1947,S.E. El Chichini Hassan 1Kamel . Pacha,El Chichini Hassan 1Kamel .,shishini hasan kamel,pasha,National Plastics Co,director,79
P01243,1947,Eliakim Albert,Eliakim Albert,eliakim albert,,Nile Brewery,director,79
P01244,1947,S.E. El Masri Habib Pacha,El Masri Habib,masri habib,pasha,The Union Cotton Cy. of Alexandria,director,79
P01244,1947,S.E. El Masri Habib Pacha,El Masri Habib,masri habib,pasha,Banque Zilkha,director,79
P00770,1947,EI-Menzalaoui Moustafa Me,EI-Menzalaoui Moustafa Me,ei menzalaui mustafa m,,Sté. Egyptienne pour la Fabrication,director,79
P00770,1947,EI-Menzalaoui Moustafa Me,EI-Menzalaoui Moustafa Me,ei menzalaui mustafa m,,Exportation. des Conserves,director,79
P00770,1947,EI-Menzalaoui Moustafa Me,EI-Menzalaoui Moustafa Me,ei menzalaui mustafa m,,"Sté. Agricole et Urbaine«Le Fayoum""",director,79
P01245,1947,Eloui Aziz,Eloui Aziz,elui aziz,,"Société de Ciment Portland de Helouan, S.A.E",director,79
P01201,1947,Carrier-Egypt,Carrier-Egypt,karier egipt,,Standard Oil Oil Co. of Egypt,director,79
P01201,1947,Carrier-Egypt,Carrier-Egypt,karier egipt,,"Misr Concrete Development Co., S.A.E",director,79
P00772,1947,Eloui Kamal Bey,Eloui Kamal,elui kamal,bey,"Misr Airwork, S.A.E",president,79
P00772,1947,Eloui Kamal Bey,Eloui Kamal,elui kamal,bey,"Misr Airwork, S.A.E",director,79
P00772,1947,Eloui Kamal Bey,Eloui Kamal,elui kamal,bey,"Misr Shipping, S.A.E",president,79
P00772,1947,Eloui Kamal Bey,Eloui Kamal,elui kamal,bey,"Misr Shipping, S.A.E",director,79
P00304,1947,El Toukhy Hassan Ahmed,El Toukhy Hassan Ahmed,tukhi hasan ahmed,,"Toukhy's Co. for Sundries.& Toys, S.A.E",president,79
P00304,1947,El Toukhy Hassan Ahmed,El Toukhy Hassan Ahmed,tukhi hasan ahmed,,"Toukhy's Co. for Sundries.& Toys, S.A.E",managing_director,79
P01246,1947,Dr. Eman André,Eman André,eman andr,,Société Générale de Placement Financier et Industriel,director,79
P00776,1947,Empain Baron Edouard,Empain Baron Edouard,empain baron eduard,,"The Cairo Electric Railways ,& Heliopolis Oases Co. et The African Enterprise .& Development Cy",vice_president,79
P00776,1947,Empain Baron Edouard,Empain Baron Edouard,empain baron eduard,,S.A. de la Société Egyptienne d'Electricité,director,79
P00776,1947,Empain Baron Edouard,Empain Baron Edouard,empain baron eduard,,nombreuses Sociétés Belges et Etrangères,director,79
P00309,1947,Empain Baron Louis,Empain Baron Louis,empain baron luis,,denombreuses Sociétés belges et étrangères,director,80
P01247,1947,S.E. Enan Hussein Pacha Ancien Ministre,Enan Hussein Pacha Ancien Ministre,enan husein pasha ansien ministr,,Egyptian Hotels,director,80
P01248,1947,National Plastics,National Plastics,national plastiks,,"«Al-Charkn, Sté. d'Entrt' prises Générales",vice_president,80
P00311,1947,S.E. Enan Saleh Pacha,Enan Saleh,enan saleh,pasha,"·ation de la Société de Ciment Portland de Helouan, S.A.E. et dP la Société «Egyptian Cement Productsn",director,80
P00778,1947,Epaulard P,Epaulard P,epaulard,,Agence du Crédit Lyonnais au Caire,manager,80
P00313,1947,Erfan Mohamed Bey,Erfan Mohamed,erfan moamed,bey,The Egyptian Enterprise .& Development Co,director,80
P00779,1947,Estabrook Edward Lewis,Estabrook Edward Lewis,estabrok eduard leuis,,"The Standard Oil Co. of Egypt, S.A",director,80
P01249,1947,Eugenides Eugène,Eugenides Eugène,eugenides eugen,,General Navigation Cy. of· Egypt,vice_president,80
P00783,1947,Ezri Raymond,Ezri Raymond,ezri raimond,,Dakahlieh 'Land Co,director,80
P00784,1947,S.E. Fahmi Gallini Pacha,Fahmi Gallini,fahmi galini,pasha,Crédit Agricole,director,80
P00784,1947,S.E. Fahmi Gallini Pacha,Fahmi Gallini,fahmi galini,pasha,Crédit Hypothécaire Egyptien,director,80
P00784,1947,S.E. Fahmi Gallini Pacha,Fahmi Gallini,fahmi galini,pasha,Société Copte de Bienfaisance,member,80
P00056,1947,S.E. Fakhry Mahmoud Pacha,Fakhry Mahmoud,fakhri mahmud,pasha,The Cairo Electric Railways & Heliopolis Oases Co,director,80
P00056,1947,S.E. Fakhry Mahmoud Pacha,Fakhry Mahmoud,fakhri mahmud,pasha,S.A. des Eaux du Caire,director,80
P00785,1947,Fanner William Rogers,Fanner William Rogers,faner uiliam rogers,,Platrières de Ballah,president,81
P00785,1947,Fanner William Rogers,Fanner William Rogers,faner uiliam rogers,,"Imperial Chemical Industries (Egypt), S.A",director,81
P00785,1947,Fanner William Rogers,Fanner William Rogers,faner uiliam rogers,,"The Standard Oil Company of Egypt, S.A",director,81
P01250,1947,Fa·rès Yusef,Fa·rès Yusef,fares iusef,,Consuivantes,president,81
P01251,1947,Orientale du Cinéma,Orientale du Cinéma,oriental du sinema,,"Associated Cottori Ginners of Egypt, Ltd. S.A.E., Chemical, Industrial ,& Trading Gy. S.A.E., General Building & Engineering Supplies Gy. S.A.E., 'Alexandria .& Khartoum Trading Corp. S.A.E., Société Industrielle du Vieux-Caire· ( S.A.E. en formation)",member,81
P01252,1947,Farghaly Abdel Aziz Ahmèd,Farghaly Abdel Aziz Ahmèd,farghali abdel aziz ahmed,,Sté. An. ries Presses Libres Egyptiennes,director,81
P00787,1947,S.E. Farghaly Mohamted Ahmed Pacha,Farghaly Mohamted Ahmed,farghali moamted ahmed,pasha,Sociétés suivantes,president,81
P00787,1947,S.E. Farghaly Mohamted Ahmed Pacha,Farghaly Mohamted Ahmed,farghali moamted ahmed,pasha,Pool des Egreneurs,president,81
P00787,1947,S.E. Farghaly Mohamted Ahmed Pacha,Farghaly Mohamted Ahmed,farghali moamted ahmed,pasha,Sociétéssuivantes,director,81
P01253,1947,Feldman 1. R. Bey,Feldman 1. R.,feldman,bey,"Compagnie Commerciale Cotonnière, S.A.E. (Ex-Fenderl & Co.}",member,82
P01253,1947,Feldman 1. R. Bey,Feldman 1. R.,feldman,bey,"Compagnie Commerciale Cotonnière, S.A.E. (Ex-Fenderl & Co.}",director,82
P00329,1947,Feyerick Jacques,Feyerick Jacques,feierik gakues,,Caisse Hypothécaire d'Egypte,director,82
P00791,1947,Fils P.A,Fils P.A,fils,,"Comptoir Au· xiliaire d'Entreprises, S.A.E",director,82
P00058,1947,Finney Harold E,Finney Harold E,finei harold,,S.A. des Presses Libres Egyptiennes,director,82
P00058,1947,Finney Harold E,Finney Harold E,finei harold,,S.A. des Terrains de Guizeh-Rodah,director,82
P00058,1947,Finney Harold E,Finney Harold E,finei harold,,Alexandria Commercial Co,director,82
P00792,1947,Fischer Max,Fischer Max,fisher max,,"Comptoir Auxiliaire d'Entreprises, S.A.E",director,82
P01254,1947,Flower Edmond 1W,Flower Edmond 1W,fluer edmond u,,Société Générale de Placement Financier et Industriel,director,82
P00793,1947,Franck Alfred,Franck Alfred,frank alfred,,"The Ca11'll Electric Railways & Hellopolis Oases Co., S.A",director,82
P01255,1947,Frank Victor,Frank Victor,frank viktor,,The Land-House Corp,director,82
P01255,1947,Frank Victor,Frank Victor,frank viktor,,The Land-House Corp,manager,82
P01255,1947,Frank Victor,Frank Victor,frank viktor,,"Egyptian Works ,& Construction Cy., S.A.E",director,82
P01256,1947,Frey J.H,Frey J.H,frei,,SoJciété Egyptienne de Ciment Portland Tourah,director,82
P00063,1947,Fumaroli J,Fumaroli J,fumaroli,,Gérance,president,82
P01257,1947,Immobilière,Immobilière,imobilier,,United Enterprises-,director,82
P00524,1947,Galal Bey Hussein,Galal Bey Hussein,galal bei husein,,The Union Cotton Cy. of Alexandria,director,82
P01258,1947,Galal Moustapha Bey,Galal Moustapha,galal mustafa,bey,Etablissements Bamco,director,83
P01259,1947,Galanté Raymond,Galanté Raymond,galant raimond,,Helwan· Land Cy,director,83
P01260,1947,Galanté Robert,Galanté Robert,galant robert,,Helwan Land Cy,director,83
P01261,1947,Gantès Edouard,Gantès Edouard,gantes eduard,,Société Eg. de Constructions Modernes «Al Chamsn,director,83
P00798,1947,Garboua Maurice,Garboua Maurice,garbua mauris,,Technique de Tht~ Dakahlieh Land Co,president,83
P00798,1947,Garboua Maurice,Garboua Maurice,garbua mauris,,Technique de Tht~ Dakahlieh Land Co,manager,83
P00798,1947,Garboua Maurice,Garboua Maurice,garbua mauris,,Sté. des Ingénieurs Agronomes pour l'Exploitation Agricole,council_member,83
P00067,1947,Gasche Linus,Gasche Linus,gash linus,,Filature Nationale d'Eg_ypte,managing_director,83
P00067,1947,Gasche Linus,Gasche Linus,gash linus,,Société Egyptienne des Industries Textiles,managing_director,83
P00067,1947,Gasche Linus,Gasche Linus,gash linus,,Société Egyptienne des Industries de Bonneterie,managing_director,83
P00067,1947,Gasche Linus,Gasche Linus,gash linus,,Société Egyptienne de Tissage et Tricotage,director,83
P00067,1947,Gasche Linus,Gasche Linus,gash linus,,Comptoir pour la Vente des Filfls Egyptiens,director,83
P00067,1947,Gasche Linus,Gasche Linus,gash linus,,"Société Anonyme Egyptienne «Carban, de The Egyptian Copper Works",director,83
P00067,1947,Gasche Linus,Gasche Linus,gash linus,,Banque Belge et Internationale en Egypte,director,83
P00800,1947,Gasche Robert,Gasche Robert,gash robert,,Filature Nationale d'Egypte,director,83
P00800,1947,Gasche Robert,Gasche Robert,gash robert,,Sté. Egyptienne des Industries Texti les,director,83
P00800,1947,Gasche Robert,Gasche Robert,gash robert,,Comptoir pour la Vente des Filés Egyptiens,director,83
P01262,1947,Gatteg~ S,Gatteg~ S,gateg,,S.A. des Drogueri~s d'Egypte,director,83
P00335,1947,Gautier Charles,Gautier Charles,gautier sharles,,Crédit Immobilier Suisse-Egyptien,director,83
P01263,1947,Geahel Pierre,Geahel Pierre,geael pier,,The North East Africa Trading Cy,director,83
P00801,1947,Geisenberger Pierre,Geisenberger Pierre,geisenberger pier,,S.A. des Bières Bomonti -& Pyramides,managing_director,83
P01264,1947,Ghandour Hachem,Ghandour Hachem,ghandur hashem,,Oriental Bond Stores,director,83
P00338,1947,Ghazi Mahrous Mohamed,Ghazi Mahrous Mohamed,ghazi mahrus moamed,,"Toukhy's Co. for Sundries & Toys, S.A.E",director,83
P00803,1947,Godber Frederick,Godber Frederick,godber frederik,,Anglo Egyp.tian Oilfields,director,83
P00354,1947,Ginsberg Richard,Ginsberg Richard,ginsberg rishard,,S.A.E. Peltours,director,83
P01265,1947,Goar,Goar,goar,,Communauté Israélite d'Alexandrie,vice_president,83
P01265,1947,Goar,Goar,goar,,The Alexandria Insurance Co,director,83
P01265,1947,Goar,Goar,goar,,Alexandria Li fe Insu.rance Co,director,83
P01266,1947,Goldstein Charles,Goldstein Charles,goldstein sharles,,«Nemcon,director,84
P01267,1947,Goldstein Ignace Me,Goldstein Ignace Me,goldstein ignas m,,Import & Export Bank of Egypt,director,84
P01268,1947,Goodwin E.A.H,Goodwin E.A.H,goduin,,Anglo-Egyptian Soap .& Edible Products,president,84
P01269,1947,Goradesky Léon dit Lebel,Goradesky Léon dit Lebel,goradeski leon dit lebel,,Sté. Commerciale Ex-Import,director,84
P01270,1947,Goulakis C,Goulakis C,gulakis,,Société Anonyme Egyptienne de Capitalisation L'Epargne,director,84
P01271,1947,Grad Isaac,Grad Isaac,grad isak,,General Chemical Industries«CICn,director,84
P01272,1947,Granguillot G. P,Granguillot G. P,granguilot,,"Société Immobilière d'Alexandrie, S.A.E",director,84
P01272,1947,Granguillot G. P,Granguillot G. P,granguilot,,Sté. des Terrains de la Ville d'Alexandrie,director,84
P00807,1947,Grieve R,Grieve R,griev,,Grieve & Irwin Ltd,managing_director,84
P00807,1947,Grieve R,Grieve R,griev,,The Near East Cleaning Co. Ltd,managing_director,84
P00807,1947,Grieve R,Grieve R,griev,,"Aclministration de Egyptian Plastics .& Electrical Industries, S.A.E. et Universal Modern Office Equipment Co",council_member,84
P00350,1947,Groppi A,Groppi A,gropi,,Industrie du Froid,director,84
P00350,1947,Groppi J,Groppi J,gropi,,Industrie du Froid,president,84
P01273,1947,Grunberg Jos. Julien,Grunberg Jos. Julien,grunberg gos gulien,,Etablissements Bamco,managing_director,84
P01274,1947,Gueziri Dr. Moukhtar Zaki El,Gueziri Dr. Moukhtar Zaki El,gueziri dr mukhtar zaki,,Irt·· dustrie Meunière d'Alexandrie,director,84
